:ID;:LABEL;value
4;SSN;NPLDRN50P18L897Z
9;SSN;TSODMN05A61I611K
14;SSN;ZCHLCU36S57L655N
19;SSN;BRNMRN88B48E747G
24;SSN;CMLCLR50B56H154U
29;SSN;LSSDRA22H09F893A
34;SSN;SRNPLA65D15E736S
39;SSN;SRNNZE96S48F934H
44;SSN;LVRLPD09L59C743Q
49;SSN;RROLRN26B46F491R
54;SSN;CRMFLV98S23I569M
59;SSN;GRNDNI62T12G982E
64;SSN;TRBRSN78R66E666L
69;SSN;MDNBRT77T43G374R
74;SSN;RSNGRC59L14B707D
79;SSN;BRSLDC07S14I476O
84;SSN;NNSNTT07P22L948I
89;SSN;GROGCN06H54I930I
94;SSN;GRMCRL06S12B838I
99;SSN;GNSTTN09D50F074B
104;SSN;PZZLRN72E25H176Z
109;SSN;FRCGRN34A53I796F
114;SSN;VLTSVR57A47L819S
119;SSN;GROLVR89C25L958D
124;SSN;BNCSLV25H24C982F
129;SSN;LBRDLA03R13D441E
134;SSN;BRNGLI34A05A425A
139;SSN;TCCNCT39B12I812J
144;SSN;BTTVNC54H65B497J
149;SSN;NVINTN88T09G153Y
154;SSN;SCHLRN36E04L742B
159;SSN;GNNCLD78P59F657X
164;SSN;MNTFRN43R07I205E
169;SSN;CHSMRS10B28H684S
174;SSN;BSORSN77E03A172T
179;SSN;MCCPMN69T45F994O
184;SSN;BGGLLR67D24A368V
189;SSN;SRNSTN13M13F594D
194;SSN;SNDDNL00S45F361K
199;SSN;CRDCRN46S51A447K
204;SSN;BRMMNC45S21A097U
209;SSN;MPSVLR22R20A707J
214;SSN;SPLPRG86E60E491T
219;SSN;LMGLCI37B11L420P
224;SSN;BRFNTN97B20M139H
229;SSN;TRRBNT35P68H104F
234;SSN;MRCMRL38D12L206A
239;SSN;PRLDLM21S54A023H
244;SSN;TRPMLD16R07E687Y
249;SSN;FLZSYV73P15G292Q
254;SSN;FRNFRD86R46C676B
259;SSN;TRTBRC42S05C327Q
264;SSN;BSSVRC99T28H868V
269;SSN;VLRSSN66D08C354M
274;SSN;LPRSBN93T45A741E
279;SSN;SNSLNR55A25A937E
284;SSN;MRCTLC04A53B734J
289;SSN;BRNGLS72P68A742I
294;SSN;VLLFLV39R62F664V
299;SSN;RSSLGU78H68L357J
304;SSN;MRNLDN67D42B506X
309;SSN;GNTCSN07B54A029L
314;SSN;RSSZEI30B66A511S
319;SSN;GGGSLV67T03A810N
324;SSN;LCCCSR65B61E447Y
329;SSN;NGSLRA59M21C123G
334;SSN;VDORNF16C60F391B
339;SSN;BRCFDC24B16E622J
344;SSN;MSSGSN87D43D128R
349;SSN;GRCNDD89D04G521V
353;SSN;GNZLRT91D03A991Z
357;SSN;BRTLCI63E03F023A
361;SSN;MRSPRD02L62H973D
365;SSN;CRLMRA65S65A738G
369;SSN;NSTMNL46S50H459O
373;SSN;VRDCTN94C25D624H
377;SSN;RMNLRT30M23C114U
381;SSN;FRRGCN57C60C982A
385;SSN;DSSMRA78R27F934R
389;SSN;FBNLRZ67S67H652L
392;SSN;STRGRL09D11I945Y
395;SSN;BSNDRD05S44H525O
398;SSN;GRBPRG23E66C542T
401;SSN;LNCGNI00M56H026Q
404;SSN;CRRBRR69R18D641A
