:ID;:LABEL;code;first_name;last_name
426;Evaluator;549423541251;Morena;Mazzacurati
429;Evaluator;332833696772;Lamberto;Villadicani
432;Evaluator;80250292229;Goffredo;Cavalcanti
435;Evaluator;563939642390;Amadeo;Pigafetta
438;Evaluator;300460980767;Lucrezia;Squarcione
441;Evaluator;24592557093;Giorgio;Berlusconi
444;Evaluator;896904834602;Luciano;Battaglia
447;Evaluator;901875035692;Rodolfo;Tartini
450;Evaluator;516153211958;Vincentio;Bruscantini
453;Evaluator;747728587836;Eva;Ammaniti
456;Evaluator;611029748285;Evangelista;Badoglio
459;Evaluator;786646472766;Monica;Brunelleschi
462;Evaluator;807267223614;Severino;Dovara
465;Evaluator;623118550592;Paola;Rismondo
468;Evaluator;672478665282;Annetta;Parini
471;Evaluator;169647386699;Isabella;Chindamo
474;Evaluator;588804686416;Fabrizio;Santorio
477;Evaluator;741053798994;Enzio;Comeriato
480;Evaluator;311870544982;Simone;Flaiano
483;Evaluator;652913844316;Rosaria;Donatoni
486;Evaluator;444684751969;Francesco;Poerio
489;Evaluator;811668920426;Tiziana;Nadi
492;Evaluator;85780295276;Sonia;Filippelli
495;Evaluator;812361546350;Gianluigi;Ravaglioli
498;Evaluator;704248438898;Federigo;Antonioni
501;Evaluator;15540976756;Clelia;Petrucelli
504;Evaluator;801761704574;Dante;Favata
507;Evaluator;574158519937;Enrico;Dulbecco
510;Evaluator;138287091844;Alderano;Manacorda
513;Evaluator;670351774345;Victoria;Storladi
516;Evaluator;397932521615;Ermenegildo;Pasqua
519;Evaluator;118671557790;Valerio;Marangoni
522;Evaluator;131310423203;Antonina;Rensi
525;Evaluator;740792898212;Rembrandt;Fioravanti
528;Evaluator;597260309159;Elvira;Moresi
531;Evaluator;919501332139;Vanessa;Barcella
534;Evaluator;610881844916;Gabriele;Puccini
537;Evaluator;309695674551;Ruggero;Cociarelli
540;Evaluator;705347867832;Salvi;Eco
543;Evaluator;787061710529;Giada;Chechi
546;Evaluator;608369279682;Silvio;Leone
549;Evaluator;854403128003;Lina;Ceravolo
552;Evaluator;292315013830;Alessia;Bruscantini
555;Evaluator;434422327506;Tullio;Argan
558;Evaluator;278164889814;Giacomo;Caruso
561;Evaluator;93570921689;Rita;Alboni
564;Evaluator;10653654237;Piermaria;Berlusconi
567;Evaluator;973713808631;Viridiana;Armellini
570;Evaluator;566999290622;Jacopo;Vidoni
573;Evaluator;415926710529;Arturo;Ceri
576;Evaluator;554709883138;Vanessa;Salvini
579;Evaluator;926824549123;Francesco;Gianetti
582;Evaluator;620675681032;Mario;Petrassi
585;Evaluator;54977494797;Danilo;Tozzi
588;Evaluator;610347822350;Nanni;Rubbia
591;Evaluator;746261061904;Goffredo;Soffici
594;Evaluator;85144754961;Giorgia;Salvo
597;Evaluator;260281653521;Flavia;Bonaventura
600;Evaluator;883886557976;Maria;Petrucci
603;Evaluator;972392593180;Carla;Branciforte
606;Evaluator;140014177566;Ippazio;Santoro
609;Evaluator;205747524385;Federigo;Agazzi
612;Evaluator;102755530018;Adelmo;Sbarbaro
615;Evaluator;552822161699;Pasqual;Carpaccio
618;Evaluator;167316152612;Ermes;Bottaro
621;Evaluator;506029321508;Amedeo;Zanazzo
624;Evaluator;663344750387;Guarino;Sansoni
627;Evaluator;456630066485;Calogero;Vitturi
630;Evaluator;410882937657;Bianca;Torlonia
633;Evaluator;108496481085;Annalisa;Ubaldi
636;Evaluator;537899270461;Carlo;Bevilacqua
639;Evaluator;597314608966;Gaspare;Luria
642;Evaluator;359108617041;Ippazio;Borsellino
645;Evaluator;547534337363;Antonello;Comboni
648;Evaluator;411413334361;Serena;Majewski
651;Evaluator;252307137375;Benito;Bottigliero
654;Evaluator;557869603681;Erika;Porzio
657;Evaluator;143475800936;Rosaria;Raurica
660;Evaluator;6398657915;Rosina;Salieri
663;Evaluator;352337102722;Nina;Boaga
666;Evaluator;216372941700;Ruggero;Pirelli
669;Evaluator;381198456224;Giulio;Zoppetti
672;Evaluator;570933903265;Camillo;Farinelli
675;Evaluator;550017019302;Gian;Carpaccio
678;Evaluator;191397791143;Ninetta;Fagiani
681;Evaluator;54032971688;Graziella;Cibin
684;Evaluator;307732718001;Pomponio;Abate
687;Evaluator;177757940658;Alessandra;Liguori
690;Evaluator;846564602296;Gaetano;Chigi
693;Evaluator;378978216377;Tullio;Borromeo
696;Evaluator;544201167803;Gastone;Pistoletto
699;Evaluator;391250250174;Ermes;Dossi
702;Evaluator;757303436227;Nicolò;Pirelli
705;Evaluator;339059501512;Laureano;Stradivari
708;Evaluator;72261728207;Lolita;Gremese
711;Evaluator;643889683409;Venancio;Ferragamo
714;Evaluator;990960020433;Lando;Marangoni
716;Evaluator;757548608979;Ilaria;Prati
718;Evaluator;737520483293;Fabrizio;Detti
720;Evaluator;745439497697;Salvi;Caracciolo
722;Evaluator;178006781410;Delfino;Giunti
724;Evaluator;554675931105;Marta;Fallaci
726;Evaluator;896277289962;Gianluigi;Amaldi
728;Evaluator;234190722538;Girolamo;Giannotti
730;Evaluator;987589308394;Michela;Necci
732;Evaluator;817952290795;Lodovico;Iacovelli
734;Evaluator;113397794293;Maria;Marconi
736;Evaluator;442310841342;Camillo;Salieri
