:LABEL;value;:ID
Phone;393847134405;3
Phone;393867633640;8
Phone;393806636209;13
Phone;393883715749;18
Phone;393763323259;23
Phone;393765110709;28
Phone;393811588765;33
Phone;393759768428;38
Phone;393840944755;43
Phone;393746583755;48
Phone;393760922782;53
Phone;393780424534;58
Phone;393775965945;63
Phone;393752524997;68
Phone;393799802917;73
Phone;393856989440;78
Phone;393804362081;83
Phone;393767208314;88
Phone;393831079972;93
Phone;393846485306;98
Phone;393827697404;103
Phone;393862310780;108
Phone;393773554744;113
Phone;393795157770;118
Phone;393784324283;123
Phone;393848401311;128
Phone;393857380138;133
Phone;393849979977;138
Phone;393846606427;143
Phone;393739644845;148
Phone;393876320989;153
Phone;393873876078;158
Phone;393831217765;163
Phone;393881374173;168
Phone;393858937591;173
Phone;393850922299;178
Phone;393868134957;183
Phone;393807227380;188
Phone;393779085568;193
Phone;393784150319;198
Phone;393750350635;203
Phone;393752351022;208
Phone;393837195233;213
Phone;393811688542;218
Phone;393871813086;223
Phone;393776876739;228
Phone;393752171384;233
Phone;393750482726;238
Phone;393857225082;243
Phone;393760852492;248
Phone;393843123616;253
Phone;393758130213;258
Phone;393810790748;263
Phone;393878981726;268
Phone;393752933144;273
Phone;393778538057;278
Phone;393770492887;283
Phone;393802492147;288
Phone;393822079352;293
Phone;393896833130;298
Phone;393822620389;303
Phone;393847256428;308
Phone;393853583389;313
Phone;393862666044;318
Phone;393896884718;323
Phone;393891974999;328
Phone;393832549759;333
Phone;393821831739;338
Phone;393753322365;343
Phone;393878126152;348
Phone;393865158612;353
Phone;393830030327;358
Phone;393766916571;363
Phone;393775599685;368
Phone;393885649849;373
Phone;393877697971;378
Phone;393853169523;383
Phone;393794200048;388
Phone;393896893363;393
Phone;393767239061;398
Phone;393878061398;403
Phone;393829776248;408
Phone;393879444527;413
Phone;393847851011;418
Phone;393792241938;423
Phone;393832176811;428
Phone;393822194645;433
Phone;393754873257;438
Phone;393748056020;443
Phone;393884269115;448
Phone;393856321341;453
Phone;393873359744;458
Phone;393847681786;463
Phone;393893276486;468
Phone;393848908917;473
Phone;393827496019;478
Phone;393743424878;483
Phone;393894870031;488
Phone;393840017116;493
Phone;393741908889;498
Phone;393787970409;503
Phone;393818784884;508
Phone;393762551101;513
Phone;393771199075;518
Phone;393890623853;523
Phone;393893992314;528
Phone;393795054226;533
Phone;393739147304;538
Phone;393820468049;543
Phone;393834817139;548
Phone;393832126200;553
Phone;393762399378;558
Phone;393753968482;563
Phone;393827722338;568
Phone;393809911273;573
Phone;393771560679;578
Phone;393754568051;583
Phone;393853326633;588
Phone;393863376007;593
Phone;393750681074;598
Phone;393797162877;603
Phone;393777094364;608
Phone;393886979115;613
Phone;393896767101;618
Phone;393829083612;623
Phone;393892034396;628
Phone;393817743650;633
Phone;393795235259;638
Phone;393800836329;643
Phone;393741457639;648
Phone;393739193400;653
Phone;393787908614;658
Phone;393856337395;663
Phone;393825901493;668
Phone;393774375595;673
Phone;393831878279;678
Phone;393811272948;683
Phone;393880857173;688
Phone;393835381505;693
Phone;393883417621;698
Phone;393743896365;703
Phone;393894454956;708
Phone;393777654134;713
Phone;393791730078;718
Phone;393754323756;723
Phone;393876894162;728
Phone;393784342274;733
Phone;393850415593;738
Phone;393767702898;743
Phone;393743096315;748
Phone;393739148105;753
Phone;393813751481;758
Phone;393782474347;763
Phone;393747723213;768
Phone;393858461273;773
Phone;393881345372;778
Phone;393805701499;783
Phone;393886939003;788
Phone;393757373329;793
Phone;393815076379;798
Phone;393762831311;803
Phone;393874603406;808
Phone;393743768877;813
Phone;393781754733;818
Phone;393879361725;823
Phone;393802824868;828
Phone;393822874444;833
Phone;393815893997;838
Phone;393818402879;843
Phone;393899278964;848
Phone;393802976761;853
Phone;393756126447;858
Phone;393895430771;863
Phone;393777297957;868
Phone;393857469782;873
Phone;393760242987;878
Phone;393789097728;883
Phone;393894844014;888
Phone;393770376337;893
Phone;393872362502;898
Phone;393808926349;903
Phone;393857318587;908
Phone;393898051550;913
Phone;393784708609;918
Phone;393743392792;923
Phone;393824284003;928
Phone;393858438038;933
Phone;393879716474;938
Phone;393897761563;943
Phone;393783342915;948
Phone;393861981573;953
Phone;393898205962;958
Phone;393849809944;963
Phone;393871333242;968
Phone;393830988172;973
Phone;393875391512;978
Phone;393753502300;983
Phone;393875268292;988
Phone;393815251948;993
Phone;393837350772;998
Phone;393822652342;1003
Phone;393776832554;1008
Phone;393779044594;1013
Phone;393878569356;1018
Phone;393869645535;1023
Phone;393854171481;1028
Phone;393780078745;1033
Phone;393783046496;1038
Phone;393881597817;1043
Phone;393788742477;1048
Phone;393881428613;1053
Phone;393788639794;1058
Phone;393741173622;1063
Phone;393879250355;1068
Phone;393839446932;1073
Phone;393871798849;1078
Phone;393859135453;1083
Phone;393882394462;1088
Phone;393882686550;1093
Phone;393867265514;1098
Phone;393740674346;1103
Phone;393785240293;1108
Phone;393888574666;1113
Phone;393763741782;1118
Phone;393856135339;1123
Phone;393748076296;1128
Phone;393899907738;1133
Phone;393870856232;1138
Phone;393820941204;1143
Phone;393785445057;1148
Phone;393843467482;1153
Phone;393846969781;1158
Phone;393848232191;1163
Phone;393824655176;1168
Phone;393782766542;1173
Phone;393811698665;1178
Phone;393800259779;1183
Phone;393767566372;1188
Phone;393774619215;1193
Phone;393881488719;1198
Phone;393825570473;1203
Phone;393863021901;1208
Phone;393786263710;1213
Phone;393811513991;1218
Phone;393810195486;1223
Phone;393880424070;1228
Phone;393806922678;1233
Phone;393755505991;1238
Phone;393792603994;1243
Phone;393778643700;1248
Phone;393841283593;1253
Phone;393864432512;1258
Phone;393819155168;1263
Phone;393783682419;1268
Phone;393805236501;1273
Phone;393891761123;1278
Phone;393867049158;1283
Phone;393768507973;1288
Phone;393745354871;1293
Phone;393840429529;1298
Phone;393873123128;1303
Phone;393767341791;1308
Phone;393749631746;1313
Phone;393894988711;1318
Phone;393759223360;1323
Phone;393752499163;1328
Phone;393806467541;1333
Phone;393752860649;1338
Phone;393809871776;1343
Phone;393891494696;1348
Phone;393874098523;1353
Phone;393815828804;1358
Phone;393801893095;1363
Phone;393892430492;1368
Phone;393768551717;1373
Phone;393741205494;1378
Phone;393772148552;1383
Phone;393794316901;1388
Phone;393842761112;1393
Phone;393807828486;1398
Phone;393765546955;1403
Phone;393866174096;1408
Phone;393751320956;1413
Phone;393886439324;1418
Phone;393787970419;1423
Phone;393754948695;1428
Phone;393769989429;1433
Phone;393795969131;1438
Phone;393829133168;1443
Phone;393831097509;1448
Phone;393790451928;1453
Phone;393767743625;1458
Phone;393847572962;1463
Phone;393855957636;1468
Phone;393890210431;1473
Phone;393779398987;1478
Phone;393898601452;1483
Phone;393849601477;1488
Phone;393748646077;1493
Phone;393893702882;1498
Phone;393832971196;1503
Phone;393743141125;1508
Phone;393886150229;1513
Phone;393794629016;1518
Phone;393788529333;1523
Phone;393739232013;1528
Phone;393865643028;1533
Phone;393857985354;1538
Phone;393814359908;1543
Phone;393822765069;1548
Phone;393768131184;1553
Phone;393881189565;1558
Phone;393852282632;1563
Phone;393845045795;1568
Phone;393840057476;1573
Phone;393866312342;1578
Phone;393872056422;1583
Phone;393857486424;1588
Phone;393871202709;1593
Phone;393805149302;1598
Phone;393764770537;1603
Phone;393846791343;1608
Phone;393883666775;1613
Phone;393849910303;1618
Phone;393879892038;1623
Phone;393802219480;1628
Phone;393888894469;1633
Phone;393827399210;1638
Phone;393769143278;1643
Phone;393856435990;1648
Phone;393804590732;1653
Phone;393787069135;1658
Phone;393771015919;1663
Phone;393748990263;1668
Phone;393765579539;1673
Phone;393790154064;1678
Phone;393863068807;1683
Phone;393767219586;1688
Phone;393848895860;1693
Phone;393837881098;1698
Phone;393784155811;1703
Phone;393823992186;1708
Phone;393758755010;1713
Phone;393828034511;1718
Phone;393871669522;1723
Phone;393789925180;1728
Phone;393819049955;1733
Phone;393818369021;1738
Phone;393835712901;1743
Phone;393876724143;1748
Phone;393741721929;1753
Phone;393857694216;1758
Phone;393897655619;1763
Phone;393811247159;1768
Phone;393803859158;1773
Phone;393794087837;1778
Phone;393785331431;1783
Phone;393760309988;1788
Phone;393891722869;1793
Phone;393754033542;1798
Phone;393889091917;1803
Phone;393787026632;1808
Phone;393806593841;1813
Phone;393862571243;1818
Phone;393865582018;1823
Phone;393801128248;1828
Phone;393786802646;1833
Phone;393740837152;1838
Phone;393753876795;1843
Phone;393758907835;1848
Phone;393814497651;1853
Phone;393870023893;1858
Phone;393840889319;1863
Phone;393852950089;1868
Phone;393744984878;1873
Phone;393821090976;1878
Phone;393898358166;1883
Phone;393798693775;1888
Phone;393878213715;1893
Phone;393842375360;1898
Phone;393837462308;1903
Phone;393877329480;1908
Phone;393800090375;1913
Phone;393806819716;1918
Phone;393873930009;1923
Phone;393791020724;1928
Phone;393807633560;1933
Phone;393789110998;1938
Phone;393872130396;1943
Phone;393763019237;1948
Phone;393898787198;1953
Phone;393836563073;1958
Phone;393756405579;1963
Phone;393878774422;1968
Phone;393750718446;1973
Phone;393863135778;1978
Phone;393747938824;1983
Phone;393878632940;1988
Phone;393851475755;1993
Phone;393761921997;1998
Phone;393808779844;2003
Phone;393777140216;2008
Phone;393881315670;2013
Phone;393896709276;2018
Phone;393887367632;2023
Phone;393786084595;2028
Phone;393801151227;2033
Phone;393856109453;2038
Phone;393801803810;2043
Phone;393885508752;2048
Phone;393842054281;2053
Phone;393831831926;2058
Phone;393747380848;2063
Phone;393741360120;2068
Phone;393821606171;2073
Phone;393743267179;2078
Phone;393874552687;2083
Phone;393828550045;2088
Phone;393899582798;2093
Phone;393747708031;2098
Phone;393846527033;2103
Phone;393801095680;2108
Phone;393880573809;2113
Phone;393828497116;2118
Phone;393803810297;2123
Phone;393875880571;2128
Phone;393823548760;2133
Phone;393846388340;2138
Phone;393862261857;2143
Phone;393883187188;2148
Phone;393800820833;2153
Phone;393739439090;2158
Phone;393817276532;2163
Phone;393882179906;2168
Phone;393855911823;2173
Phone;393850294360;2178
Phone;393757747966;2183
Phone;393891150287;2188
Phone;393885551873;2193
Phone;393833612407;2198
Phone;393818210900;2203
Phone;393827886228;2208
Phone;393820979182;2213
Phone;393885536585;2218
Phone;393819791656;2223
Phone;393801473229;2228
Phone;393780462781;2233
Phone;393766359064;2238
Phone;393753814059;2243
Phone;393851454796;2248
Phone;393860362563;2253
Phone;393874732498;2258
Phone;393849264411;2263
Phone;393797416883;2268
Phone;393748356966;2273
Phone;393848190531;2278
Phone;393839786118;2283
Phone;393815475081;2288
Phone;393869964958;2293
Phone;393740969045;2298
Phone;393826749877;2303
Phone;393887363824;2308
Phone;393769616071;2313
Phone;393783897884;2318
Phone;393840185424;2323
Phone;393841481893;2328
Phone;393778467721;2333
Phone;393749001023;2338
