:LABEL;value;:ID
SSN;CHNMRL18S49A278J;4
SSN;TMSDRA81L15F112U;9
SSN;GLTFRC54T02H157Q;14
SSN;GMMLDC92P48C161S;19
SSN;CSRMLE74T58E498V;24
SSN;NCCNDA16R07I057F;29
SSN;MZZGGL43H63I289A;34
SSN;LMBMRS65A15D688E;39
SSN;FRNDNL21P21E327V;44
SSN;DNLTTV45S66H688S;49
SSN;GSPMBT44S55G764S;54
SSN;BZOLLT80S25I098X;59
SSN;RCCPSL86H67B729D;64
SSN;GGLGLI68M58C073V;69
SSN;PLZVRN94L13L286Z;74
SSN;BRCTNO27M53F806A;79
SSN;LTTCPN60L43D660G;84
SSN;TRVNNS64C26H456N;89
SSN;CBTLNE88B01C865S;94
SSN;GLNNNN70P52H038W;99
SSN;NBLLLL22P23I264U;104
SSN;FBRRKE48M08B705A;109
SSN;MRCLLN58M04I362M;114
SSN;BRSRMI74A02H204Q;119
SSN;SCLMCA88L48C051T;124
SSN;RDENCL82R48C120C;129
SSN;VLLGNN87L68L131D;134
SSN;BDGRNF40M68B785V;139
SSN;PVNGNC64S41A387J;144
SSN;BJRMRN64H44D180H;149
SSN;RCCGSP51S16E526U;154
SSN;FLLMRK87B51C851L;159
SSN;RSSCRL47L22G829E;164
SSN;MRSMRA07E25L515H;169
SSN;PGLGLR61B59E134U;174
SSN;LMBGLN07P28C616A;179
SSN;CVSVCR72C24H498E;184
SSN;TTNGRM82D56G220L;189
SSN;TMMNNE70P48F688P;194
SSN;CSTLND05C62F219V;199
SSN;NTNNGN31T15H562L;204
SSN;SPNRFL59A42C448Y;209
SSN;CSSNNT98A07B765P;214
SSN;TTNMLS28P06G389E;219
SSN;CRCNNI88P61A638L;224
SSN;SGRLVR53P19B722A;229
SSN;RRNVTR21S13A215M;234
SSN;SPNGNZ81B50E199C;239
SSN;MNCRZO45T54D291T;244
SSN;TRNPRI11S48I631O;249
SSN;CVSBTC52S08H923I;254
SSN;SCRLNR53H06E838H;259
SSN;FDRRLD25M66G223N;264
SSN;CSRGRN80T05G358L;269
SSN;FRRGSP97L11C215V;274
SSN;RGNLZR51H46F494L;279
SSN;MLPPRS24A64M121I;284
SSN;GGLHGU43S51F619I;289
SSN;DNSPRR40L50G722R;294
SSN;DLLBTC40M21G869Q;299
SSN;FRMSBL90B14E788A;304
SSN;FRRLBT43A61L583W;309
SSN;SBRTNN47H41L458Y;314
SSN;MSCGRC47H05E467J;319
SSN;DNLVNN02H06E645T;324
SSN;BNNPRN35R25D861C;329
SSN;JCZMRT48E04B220Z;334
SSN;STTFDC87R66L366X;339
SSN;MNDNCL37M66A370F;344
SSN;TZZCLR51S67G860K;349
SSN;GTTCTN89A28H100F;354
SSN;DRGRBT64R51G421U;359
SSN;TLDLRA82E25B941S;364
SSN;MCCTRT59L45C479X;369
SSN;SPDFRC30B68G388R;374
SSN;SLLLFD19E58D123E;379
SSN;GNSRSN52B13F369O;384
SSN;NTTTTR25C63C110F;389
SSN;CLGMRN22E04E287T;394
SSN;SFFTTN70R53F898J;399
SSN;PRTLRN67E27F342H;404
SSN;PDRRNR71R64I851L;409
SSN;BTTDLN60T44F970Z;414
SSN;BRGNNI67P44D834P;419
SSN;BZOTTN68R44F818O;424
SSN;MNLDRA25L65E608N;429
SSN;MJWPNI37D17I901E;434
SSN;VGLBRC44M23G978U;439
SSN;MNTPRC00S10A516K;444
SSN;CNCBNT11H56A631P;449
SSN;CNNRCR41R48E713R;454
SSN;FGTDLS46S25C619J;459
SSN;SNSRRA45D07D652Y;464
SSN;TRNPLA26S57F980U;469
SSN;GLLLVI98E19D022A;474
SSN;MRZDNI36S09F756V;479
SSN;PRNGDI54B21C711W;484
SSN;GDDGRL64C16A856Z;489
SSN;PRSRND90M45F243T;494
SSN;CGNNDD68L01A054S;499
SSN;FRRRSO27S21H610B;504
SSN;TRPCLC64M65L439M;509
SSN;BRNBCC61S48L418G;514
SSN;CSRNDA55D16D957I;519
SSN;CRVGRN65M45F818C;524
SSN;VVLGUO25H50A792F;529
SSN;LRNMRT67L04H326Q;534
SSN;GRNSLV23T47E783S;539
SSN;MRTDIA60H19D385A;544
SSN;CNIRML79A63F408A;549
SSN;PRZGLR98H03G613W;554
SSN;CRTLRN36B10B532B;559
SSN;SRCLRA96C13C107I;564
SSN;CMNFRC59P65E160D;569
SSN;RSSGLI22L63D014Q;574
SSN;BSOGLM47L25D431X;579
SSN;CNLBGI32R61I802X;584
SSN;BRTNDA21A04C081A;589
SSN;CMPRNL38B20E348Q;594
SSN;ZGRDNG72P66G787B;599
SSN;CBNSMN77D50B063X;604
SSN;GLDMLA42T04E729X;609
SSN;CSNDRN37E50A389C;614
SSN;MRCGNN11C23G522Q;619
SSN;LTTNNT50B07C536W;624
SSN;ZTICRL42M45H693K;629
SSN;NDAMRH53P27I541K;634
SSN;LPRTTN04E65I507O;639
SSN;MNTCSN81E54F153C;644
SSN;PSCRNZ12C50H882K;649
SSN;GRDRZO30R56E171J;654
SSN;GRGCLL76P10F498E;659
SSN;JCZNCL69L56A080D;664
SSN;RNGRML65S51A613M;669
SSN;GRNPRR37B65B490P;674
SSN;BNDFST56E58D543F;679
SSN;CMPSMT41L16A171I;684
SSN;FRRGNT14A45F899D;689
SSN;MLDGNZ04P53C154T;694
SSN;CREGVN25R25B513L;699
SSN;BLDLSU50C19I801Y;704
SSN;TSOLPN71S64D495T;709
SSN;VNLFBZ16M67E252T;714
SSN;DLLSBT95H65D899R;719
SSN;MLDMRN51D14C724A;724
SSN;ZNZFRD65C51L118G;729
SSN;BNSTZN91B23G729B;734
SSN;ZMNFDG57L62E063W;739
SSN;STRGBL90L48A258D;744
SSN;MJRGCT90E65I473P;749
SSN;CMNLVI03A17D645U;754
SSN;DSEDRN08M53C836G;759
SSN;NSTLCU96C59F085R;764
SSN;BRRVNL81B02A161E;769
SSN;SGRMLN54D24M176U;774
SSN;PRZTTN56S64E695U;779
SSN;GRGDMC62P54A480S;784
SSN;NDRRND42T61D774I;789
SSN;BRGLSN64R24A286E;794
SSN;CHSGNR24T56H959I;799
SSN;GRTSRS32P45E450I;804
SSN;BTNMRK88S65G081M;809
SSN;GTTRSR55P60D888P;814
SSN;CCCPMN80A49L580G;819
SSN;VSPMLN37M09G267R;824
SSN;PRPGNC46L61B984L;829
SSN;BRMCLL22A10G842S;834
SSN;BBGNCL25E56M158Q;839
SSN;GMTGLI30D12E892M;844
SSN;STRPRC07H06D328F;849
SSN;SPRPCC83B62B842P;854
SSN;TRPLMR25B53D503V;859
SSN;RSMGLN05C60E332A;864
SSN;VNLFST67T54H592R;869
SSN;NVRFLP41P63I485H;874
SSN;FRRMRZ12T49A186R;879
SSN;FLPSLV27D59C922P;884
