:ID;:LABEL;value
2;Email;donato.casellati@hotmail.it
7;Email;guido.ficino@gmail.com
12;Email;monica.modigliani@libero.it
17;Email;gianmarco.zanzi@yahoo.com
22;Email;cassandra.solari@gmail.com
27;Email;ermenegildo.vento@gmail.com
32;Email;torquato.donà@outlook.com
37;Email;ivo.zacchia@libero.it
42;Email;franco.siffredi@hotmail.com
47;Email;iolanda.albertini@yahoo.com
52;Email;marcella.federico@gmail.com
57;Email;gianfrancesco.inzaghi@hotmail.it
62;Email;ivan.bianchi@outlook.it
67;Email;bettina.berrè@hotmail.com
72;Email;nino.serraglio@outlook.com
77;Email;giovanni.moschino@outlook.it
82;Email;temistocle.callegari@hotmail.com
87;Email;annunziata.ruffini@hotmail.it
92;Email;stefani.farnese@hotmail.com
97;Email;sole.branciforte@outlook.it
102;Email;eugenia.ioppi@gmail.com
107;Email;renata.praga@outlook.com
112;Email;mariana.blasi@hotmail.it
117;Email;ricciotti.gregori@outlook.com
122;Email;sole.porzio@libero.it
127;Email;hugo.argento@libero.it
132;Email;raimondo.rismondo@hotmail.com
137;Email;marissa.ammaniti@outlook.com
142;Email;gianni.buonauro@libero.it
147;Email;gianfranco.rubbia@outlook.it
152;Email;flora.alonzi@libero.it
157;Email;biagio.rossi@outlook.com
162;Email;lucrezia.brambilla@hotmail.it
167;Email;antonina.boitani@libero.it
172;Email;federigo.ariasso@hotmail.com
177;Email;roberto.draghi@hotmail.it
182;Email;antonia.capuana@hotmail.com
187;Email;gabriella.vigorelli@hotmail.it
192;Email;liana.mazzocchi@outlook.com
197;Email;rosario.trobbiani@hotmail.it
202;Email;uberto.saracino@outlook.it
207;Email;coluccio.tron@yahoo.com
212;Email;amico.letta@yahoo.com
217;Email;renata.pozzecco@hotmail.it
222;Email;annamaria.pace@outlook.com
227;Email;ugo.strangio@gmail.com
232;Email;lisa.grimani@outlook.it
237;Email;gianni.lamborghini@hotmail.com
242;Email;franco.caccianemico@outlook.it
247;Email;lando.fantini@gmail.com
252;Email;gianna.prodi@gmail.com
257;Email;lazzaro.panicucci@libero.it
262;Email;bruno.pagliaro@gmail.com
267;Email;massimo.pucci@outlook.com
272;Email;federico.falcone@hotmail.com
277;Email;camillo.ungaretti@gmail.com
282;Email;paoletta.zacco@hotmail.it
287;Email;alessio.paolucci@hotmail.it
292;Email;rossana.cattaneo@hotmail.com
297;Email;nico.gentilini@hotmail.com
302;Email;fiorino.bosio@outlook.com
307;Email;armando.valentino@libero.it
312;Email;benedetto.doglioni@yahoo.com
317;Email;gian.tomei@outlook.com
322;Email;clelia.iannotti@yahoo.com
327;Email;silvio.fabrizi@hotmail.com
332;Email;giulia.dalla@hotmail.com
337;Email;federica.argurio@hotmail.it
342;Email;alderano.nievo@gmail.com
347;Email;matilda.amaldi@hotmail.com
352;Email;federica.tartaglia@gmail.com
357;Email;romina.mimun@outlook.it
362;Email;benvenuto.sonnino@outlook.it
367;Email;toni.vismara@outlook.it
372;Email;elvira.faugno@outlook.it
377;Email;dionigi.morpurgo@hotmail.com
382;Email;eva.finotto@hotmail.com
387;Email;letizia.briccialdi@libero.it
392;Email;pierluigi.capuana@hotmail.it
397;Email;dino.chiesa@libero.it
