:ID;:LABEL;value
842627;Email;franco.barcaccia@yahoo.com
842632;Email;fernanda.redi@hotmail.com
842637;Email;sandro.ferrante@yahoo.com
842642;Email;zaira.mengolo@gmail.com
842647;Email;ciro.finzi@yahoo.com
842652;Email;fabia.corbo@yahoo.com
842657;Email;amedeo.einaudi@gmail.com
842662;Email;ludovica.carducci@outlook.com
842667;Email;alessio.mozart@libero.it
842672;Email;giorgio.scaramucci@gmail.com
842677;Email;donatella.sforza@libero.it
842682;Email;jolanda.boitani@outlook.com
842687;Email;gianmarco.zabarella@yahoo.com
842692;Email;teresa.liverotti@outlook.it
842697;Email;michelotto.lattuada@libero.it
842702;Email;arturo.rubbia@hotmail.com
842707;Email;sandro.trapani@libero.it
842712;Email;sandro.battisti@gmail.com
842717;Email;fausto.tagliafierro@hotmail.com
842722;Email;aldo.soffici@hotmail.com
842727;Email;annibale.napolitano@outlook.com
842732;Email;fernanda.babato@yahoo.com
842737;Email;sonia.sermonti@outlook.com
842742;Email;annunziata.sabbatini@outlook.it
842747;Email;ricciotti.luria@libero.it
842752;Email;rosario.romano@hotmail.it
842757;Email;romana.romiti@hotmail.com
842762;Email;salvi.soranzo@outlook.it
842767;Email;alberico.cuzzocrea@gmail.com
842772;Email;lilla.tafuri@yahoo.com
842777;Email;calogero.caracciolo@libero.it
842782;Email;adele.pascarella@hotmail.it
842787;Email;pasqual.vidoni@hotmail.com
842792;Email;raffaele.pertini@outlook.it
842797;Email;elladio.perozzo@hotmail.com
842802;Email;pietro.nicolini@outlook.com
842807;Email;raimondo.zarlino@hotmail.it
842812;Email;giancarlo.mezzetta@yahoo.com
842817;Email;angelica.gianetti@gmail.com
842822;Email;nina.barracco@gmail.com
842827;Email;ottone.carocci@gmail.com
842832;Email;benvenuto.foa@gmail.com
842837;Email;giorgio.cagnotto@outlook.com
842842;Email;raffaellino.iacovelli@gmail.com
842847;Email;pasqual.venturi@hotmail.it
842852;Email;piersanti.saragat@hotmail.it
842857;Email;bruno.gregorio@outlook.com
842862;Email;benedetto.aulenti@gmail.com
842867;Email;giuseppe.tomasetti@outlook.com
842872;Email;gaspare.boitani@hotmail.it
842877;Email;ugolino.anguissola@outlook.it
842882;Email;francesco.vercelloni@libero.it
842887;Email;antonina.alighieri@hotmail.it
842892;Email;bartolomeo.cassarà@hotmail.com
842897;Email;erika.vercelloni@gmail.com
842902;Email;nino.mortati@hotmail.com
842907;Email;cecilia.salieri@outlook.it
842912;Email;livia.binaghi@yahoo.com
842917;Email;milena.comencini@outlook.com
842922;Email;luciana.cappelli@libero.it
842927;Email;cesare.righi@outlook.com
842932;Email;eliana.donini@yahoo.com
842937;Email;antonina.grasso@gmail.com
842942;Email;luciano.zamengo@hotmail.it
842947;Email;flavio.barbarigo@outlook.it
842952;Email;ilaria.bellocchio@libero.it
842957;Email;germana.gozzano@gmail.com
842962;Email;luisa.morgagni@hotmail.com
842967;Email;enrico.manacorda@hotmail.com
842972;Email;morena.prati@libero.it
842977;Email;maria.tanzini@hotmail.it
