:ID;:LABEL;value
655377;Email;ivo.zamengo@hotmail.com
655382;Email;monica.ajello@outlook.it
655387;Email;daniele.fuseli@outlook.com
655392;Email;isa.montecchi@libero.it
655397;Email;piersanti.samele@hotmail.com
655402;Email;paoletta.salvemini@hotmail.com
655407;Email;gelsomina.salandra@hotmail.it
655412;Email;adamo.giannetti@libero.it
655417;Email;evangelista.venier@gmail.com
655422;Email;lucrezia.bragaglia@hotmail.it
655427;Email;micheletto.zampa@outlook.com
655432;Email;isabella.fusani@hotmail.it
655437;Email;margherita.medici@yahoo.com
655442;Email;saverio.carosone@yahoo.com
655447;Email;giuliana.einaudi@outlook.com
655452;Email;serafina.corcos@hotmail.com
655457;Email;alessio.barbarigo@outlook.com
655462;Email;venancio.gangemi@hotmail.com
655467;Email;rosario.bassi@gmail.com
655472;Email;temistocle.fogazzaro@libero.it
655477;Email;nedda.zaguri@libero.it
655482;Email;gastone.tonisto@hotmail.it
655487;Email;luciana.giradello@libero.it
655492;Email;armando.vianello@yahoo.com
655497;Email;caterina.vivaldi@hotmail.com
655502;Email;coluccio.albertini@hotmail.com
655507;Email;ivo.trillini@gmail.com
655512;Email;giuliana.respighi@libero.it
655517;Email;venancio.gregori@outlook.com
655522;Email;roberta.argenti@gmail.com
655527;Email;alessia.badoer@hotmail.com
655532;Email;niccolò.duse@hotmail.com
655537;Email;dolores.geraci@hotmail.com
655542;Email;virgilio.contarini@hotmail.com
655547;Email;leone.casale@outlook.com
655552;Email;dante.barese@libero.it
655557;Email;luchino.lucchesi@gmail.com
655562;Email;raimondo.govoni@outlook.com
655567;Email;simonetta.nugnes@outlook.com
655572;Email;ludovico.ceri@outlook.com
655577;Email;roberto.trussardi@hotmail.com
655582;Email;fedele.renier@outlook.it
655587;Email;teresa.fuseli@gmail.com
655592;Email;ettore.schiaparelli@outlook.it
655597;Email;nicoletta.spallanzani@yahoo.com
655602;Email;pier.polani@outlook.com
655607;Email;pierangelo.rienzo@hotmail.it
655612;Email;loretta.mazzini@outlook.it
655617;Email;pina.paolini@gmail.com
655622;Email;adriana.tacchini@gmail.com
655627;Email;antonina.notarbartolo@outlook.it
655632;Email;fortunata.guarana@gmail.com
655637;Email;pomponio.roth@outlook.it
655642;Email;gelsomina.pepe@libero.it
655647;Email;paolo.franscini@gmail.com
655652;Email;benito.varano@hotmail.com
655657;Email;marcantonio.garibaldi@hotmail.it
655662;Email;amedeo.migliaccio@gmail.com
655667;Email;baldassare.antonelli@gmail.com
655672;Email;raimondo.rossetti@libero.it
655677;Email;tina.nolcini@libero.it
655682;Email;dolores.polani@outlook.com
655687;Email;baldassare.carfagna@hotmail.it
655692;Email;carmelo.zanazzo@outlook.com
655697;Email;giancarlo.doria@libero.it
655702;Email;severino.rapisardi@libero.it
655707;Email;michele.gasperi@yahoo.com
655712;Email;piergiuseppe.cabibbo@outlook.com
655717;Email;livia.malacarne@outlook.it
655722;Email;temistocle.carocci@hotmail.it
655727;Email;mattia.mascagni@gmail.com
655732;Email;vincenza.tosi@libero.it
655737;Email;bianca.palumbo@yahoo.com
655742;Email;michelangelo.giacconi@gmail.com
655747;Email;etta.panatta@gmail.com
655752;Email;gioacchino.bembo@outlook.com
655757;Email;lina.leone@outlook.it
655762;Email;cristina.biagiotti@hotmail.it
655767;Email;leopoldo.vasari@outlook.it
655772;Email;stella.endrizzi@outlook.com
655777;Email;luigina.leonetti@outlook.com
655782;Email;alessandro.ammaniti@hotmail.com
655787;Email;marcello.montanariello@hotmail.com
655792;Email;rocco.peranda@outlook.it
655797;Email;orazio.vismara@gmail.com
655802;Email;stella.gangemi@hotmail.com
655807;Email;isa.albertini@hotmail.it
655812;Email;giulietta.petrucelli@hotmail.it
655817;Email;angelina.tagliafierro@libero.it
655822;Email;ezio.andreozzi@yahoo.com
655827;Email;serafina.valier@hotmail.com
655832;Email;francesco.tacchini@hotmail.it
655837;Email;giulio.rinaldi@libero.it
655842;Email;antonia.coardi@hotmail.com
655847;Email;fulvio.druso@hotmail.com
655852;Email;gustavo.agostinelli@yahoo.com
655857;Email;guarino.telesio@libero.it
655862;Email;stefania.ossani@outlook.com
655867;Email;amadeo.coppola@outlook.it
655872;Email;emilio.sanudo@libero.it
655877;Email;clelia.caccianemico@gmail.com
655882;Email;valerio.morucci@hotmail.com
655887;Email;raffaellino.papafava@outlook.com
655892;Email;ranieri.caironi@hotmail.com
655897;Email;guarino.bianchi@libero.it
655902;Email;rosario.cabrini@outlook.it
655907;Email;sabatino.orengo@hotmail.com
655912;Email;salvatore.carnera@hotmail.it
655917;Email;arnulfo.offredi@yahoo.com
655922;Email;adriana.canova@outlook.it
655927;Email;aldo.tirabassi@outlook.it
655932;Email;orazio.prada@gmail.com
655937;Email;temistocle.balla@hotmail.com
655942;Email;flavio.pacetti@outlook.com
655947;Email;achille.orengo@yahoo.com
655952;Email;sabatino.cendron@hotmail.com
655957;Email;ruggiero.lupo@hotmail.it
655962;Email;giovanni.gregorio@hotmail.com
655967;Email;antonietta.bertolucci@outlook.it
655972;Email;ciro.tasso@libero.it
655977;Email;pierangelo.cuda@outlook.com
655982;Email;adelmo.gregorio@hotmail.it
655987;Email;bianca.roth@hotmail.com
655992;Email;nicoletta.schiavo@yahoo.com
655997;Email;ermanno.fogazzaro@yahoo.com
656002;Email;gionata.riccati@libero.it
656007;Email;veronica.gullotta@libero.it
656012;Email;fulvio.montanelli@hotmail.com
656017;Email;livio.serraglio@hotmail.it
656022;Email;rosario.deledda@gmail.com
656027;Email;giulia.falloppio@outlook.it
656032;Email;stefani.morandini@yahoo.com
656037;Email;imelda.giannone@outlook.it
656042;Email;martina.boccherini@outlook.it
656047;Email;dolores.cainero@outlook.com
656052;Email;antonella.granatelli@libero.it
656057;Email;ivo.bandello@gmail.com
656062;Email;liliana.pacelli@hotmail.com
656067;Email;piergiuseppe.casaleggio@yahoo.com
656072;Email;sergius.antonetti@hotmail.it
656077;Email;gioele.manunta@yahoo.com
656082;Email;giovanni.cannizzaro@outlook.it
656087;Email;giovanna.raurica@libero.it
656092;Email;nadia.merisi@yahoo.com
656097;Email;dionigi.venier@libero.it
656102;Email;fausto.rubbia@hotmail.it
656107;Email;mario.giusti@yahoo.com
656112;Email;greca.pepe@yahoo.com
656117;Email;gabriella.trevisan@gmail.com
656122;Email;manuel.brunelleschi@yahoo.com
656127;Email;nanni.mondadori@outlook.com
656132;Email;dino.cesaroni@outlook.com
656137;Email;paola.seddio@hotmail.com
656142;Email;viridiana.garrone@gmail.com
656147;Email;ciro.finetti@hotmail.com
656152;Email;ubaldo.mozart@hotmail.it
656157;Email;massimo.santi@outlook.com
656162;Email;adele.gemito@outlook.com
656167;Email;ferdinando.praga@outlook.com
656172;Email;alessandra.ferrara@hotmail.com
656177;Email;amadeo.gottardi@outlook.com
656182;Email;graziella.greco@hotmail.com
656187;Email;vincenzo.abba@outlook.it
656192;Email;silvestro.petruzzi@outlook.com
656197;Email;marina.caetani@libero.it
656202;Email;giacobbe.munari@hotmail.it
656207;Email;susanna.pagliaro@hotmail.com
656212;Email;nedda.caironi@gmail.com
656217;Email;piergiorgio.bulzoni@hotmail.it
656222;Email;nanni.scotti@hotmail.it
656227;Email;silvestro.filippini@hotmail.com
656232;Email;annetta.canil@outlook.it
656237;Email;erika.priuli@outlook.com
656242;Email;leonardo.zoppetti@gmail.com
656247;Email;maria.vasari@outlook.com
656252;Email;alberico.lamborghini@hotmail.com
656257;Email;goffredo.lercari@hotmail.it
656262;Email;giampaolo.pavarotti@hotmail.it
656267;Email;giovanni.leone@outlook.com
656272;Email;bartolomeo.collina@outlook.com
656277;Email;nicola.taccola@yahoo.com
656282;Email;bernardo.bartoli@outlook.it
656287;Email;baccio.metella@outlook.it
656292;Email;berenice.bonatti@outlook.it
656297;Email;mario.desio@outlook.com
656302;Email;lucio.leoncavallo@hotmail.com
656307;Email;lidia.silvestri@hotmail.it
656312;Email;pietro.broggini@outlook.it
656317;Email;vanessa.maccanelli@outlook.it
656322;Email;elmo.tognazzi@gmail.com
656327;Email;elisa.iacobucci@hotmail.com
656332;Email;cirillo.bocca@gmail.com
656337;Email;marcello.interminelli@libero.it
656342;Email;rosario.persico@outlook.com
656347;Email;hugo.govoni@outlook.com
656352;Email;manuel.romano@hotmail.it
656357;Email;gianna.donarelli@libero.it
656362;Email;annunziata.cantimori@hotmail.com
656367;Email;livio.ginese@libero.it
656372;Email;livio.inzaghi@yahoo.com
656377;Email;piersanti.marino@libero.it
656382;Email;paride.chiesa@hotmail.it
656387;Email;lara.taliani@gmail.com
656392;Email;pasqual.ruffini@hotmail.com
656397;Email;nicola.paolucci@hotmail.com
656402;Email;adele.pugliese@outlook.it
656407;Email;adamo.zarlino@outlook.com
656412;Email;nanni.passalacqua@outlook.com
656417;Email;eugenia.bersani@gmail.com
656422;Email;arnaldo.paolucci@hotmail.it
656427;Email;luciano.detti@outlook.it
656432;Email;paoletta.ciampi@outlook.it
656437;Email;piergiuseppe.querini@hotmail.it
656442;Email;gioele.cesarotti@hotmail.it
656447;Email;francesco.carli@libero.it
656452;Email;donatella.rizzo@outlook.com
656457;Email;ignazio.villarosa@outlook.com
656462;Email;costantino.papafava@gmail.com
656467;Email;donatello.disdero@outlook.com
656472;Email;gianfrancesco.faugno@gmail.com
656477;Email;mariano.morpurgo@hotmail.com
656482;Email;torquato.niscoromni@gmail.com
656487;Email;graziella.rusticucci@gmail.com
656492;Email;angelina.vigorelli@outlook.com
656497;Email;tonino.endrizzi@yahoo.com
656502;Email;iolanda.lussu@libero.it
656507;Email;patrizia.barillaro@outlook.it
656512;Email;calogero.lippomano@libero.it
656517;Email;galasso.cerutti@hotmail.com
656522;Email;gustavo.sorrentino@outlook.it
656527;Email;federico.sordi@outlook.com
656532;Email;maria.tirabassi@hotmail.com
656537;Email;valerio.ginesio@hotmail.com
656542;Email;sonia.cilibrasi@libero.it
656547;Email;aurora.giannetti@hotmail.com
656552;Email;gioele.bersani@gmail.com
656557;Email;antonella.pepe@outlook.com
656562;Email;manuel.falcone@hotmail.it
656567;Email;domenico.bignami@outlook.com
656572;Email;edoardo.abate@outlook.it
656577;Email;stefani.tiepolo@libero.it
656582;Email;pasqual.tedesco@hotmail.it
656587;Email;donna.paoletti@libero.it
