:ID;:LABEL;value
655379;SSN;SLANTL39T23E606F
655384;SSN;PRNMCL03T64H643E
655389;SSN;GNVGRG20T58H815L
655394;SSN;LTTFLV99M04A424O
655399;SSN;CRCCHR71M22C058D
655404;SSN;SDRVIO26P50G163M
655409;SSN;FDRRNT17R64D682L
655414;SSN;CVSLLN60C25A941W
655419;SSN;GRFDLM24C50D255G
655424;SSN;NTNGUO08E62L319I
655429;SSN;PLTFRC63S42D740D
655434;SSN;CZZVLT68S28C960B
655439;SSN;DVRZEI77A45D982B
655444;SSN;MSSBNC64C20B035M
655449;SSN;LNUPRI15B61F998Z
655454;SSN;TRTNTT36L24E700L
655459;SSN;CSGGRN23R18C599Q
655464;SSN;MTTFRN85B51G407I
655469;SSN;SCMSMN05B60B588F
655474;SSN;GRMMRL58S47B296J
655479;SSN;RCLRBT72D21F605H
655484;SSN;CSLFRD05T67D426L
655489;SSN;PTRBNT78L55E956G
655494;SSN;BRNLLL76C05A737L
655499;SSN;PZZGSN63A64D318Q
655504;SSN;MRSJCP85B60F836T
655509;SSN;MNTNTL94H13L726W
655514;SSN;GNNGMM32T27G591Y
655519;SSN;NDAFLP73R04I046J
655524;SSN;TZZTTN72B68I701V
655529;SSN;NTTCLD57A48M363I
655534;SSN;BTNBNC22H11B124V
655539;SSN;LDBLSE40H23F724Y
655544;SSN;CNLNCL20P54L788Y
655549;SSN;SCRDNG29S55H913B
655554;SSN;BFFVRC16E03I407B
655559;SSN;SPLLRA80M20I982C
655564;SSN;FRMBRR17E26E689Z
655569;SSN;SRAMRN31P48B443O
655574;SSN;NTTMRS71H28E731P
655579;SSN;CRTNNI61D52B246F
655584;SSN;TRSGSR85M62E090Q
655589;SSN;MGRMME45A18B537F
655594;SSN;BRSDLN21M68A396Z
655599;SSN;MNDGNN25R08H346R
655604;SSN;FNTMRH87A14C051I
655609;SSN;RSMRSL20C07L046M
655614;SSN;DRGMRN69E04D735U
655619;SSN;CHGLLL78H24L185I
655624;SSN;GGGMRA56E15I449K
655629;SSN;CFFDNL10R41F201B
655634;SSN;BRGRFL83M19G117D
655639;SSN;LXRMRC53S45L654M
655644;SSN;MSTMRN87L63H270Q
655649;SSN;GNVSPH70P17G614F
655654;SSN;RPSMLS94L01H392W
655659;SSN;SRFGNI62M62A440G
655664;SSN;FRCSNR74D53F221M
655669;SSN;BRSRCC35D54I193G
655674;SSN;ZMPNTL18D19A246H
655679;SSN;PTRPRL16T48L087O
655684;SSN;ZNZMCA91L42E518S
655689;SSN;CFRBCC50B63L455M
655694;SSN;VLNLCN59D07F601G
655699;SSN;BMBGSN99M65A263Y
655704;SSN;MTALPN63E45C724J
655709;SSN;TRPGRN57L52C200Z
655714;SSN;MNCNNT69A19H094F
655719;SSN;MNNMRC78M67B940K
655724;SSN;RSPLRA95D26E295Z
655729;SSN;JCZGRC51C22L122C
655734;SSN;DLLTNO10T45L444J
655739;SSN;MTTGSR87C55L590N
655744;SSN;CTNVNN05S58C047I
655749;SSN;BTTVNI64R66E891G
655754;SSN;PCMMRN13M23B460Z
655759;SSN;FNTNTN60R04B248L
655764;SSN;LRUNTL15R21E064G
655769;SSN;NCLRTR07R65L287U
655774;SSN;MRNDRA09L66A529H
655779;SSN;NOINNS04M13H673P
655784;SSN;CHNRGR23H41C493H
655789;SSN;RMNFRC53E49G605J
655794;SSN;STTNNI12R25H028K
655799;SSN;TNCGRN71H46L062G
655804;SSN;DNNBNT47T54B009R
655809;SSN;LDBLDI99H16C501H
655814;SSN;CPNLLR74D19H207V
655819;SSN;DNRGNL63E63L377R
655824;SSN;VSNLNR90A06F288O
655829;SSN;BGOFLV64R19G858P
655834;SSN;SSNLRT83T07M071F
655839;SSN;SMNMRN27C01A333H
655844;SSN;FDRDLA33B06I945Y
655849;SSN;BRSSRN37M20D933H
655854;SSN;JLNTNI63L04E980I
655859;SSN;CLRLLT23H02D488X
655864;SSN;GLGMRL93T62M354Y
655869;SSN;SCMTRS78H04B822Z
655874;SSN;BRSGLT58B14D200U
655879;SSN;PZZNNI14P04H350Y
655884;SSN;ZMNGLN50T65G349G
655889;SSN;CRTSIA71E17E610J
655894;SSN;LNTGVN44R49I224A
655899;SSN;MFFRNT64T44G766A
655904;SSN;RCCGDI31T23A403F
655909;SSN;LBLFDL37P46I750V
655914;SSN;GGGLBC45B59G931P
655919;SSN;PLMRMN25C12I925P
655924;SSN;SLGGCT28L62C796J
655929;SSN;MRTFLP81T62E839J
655934;SSN;FRNLCI40E01L112F
655939;SSN;QRNMRD25H07H405J
655944;SSN;RGNGNE74C02L210J
655949;SSN;CMMNNR55R02G045K
655954;SSN;NTNDNI39P11L492O
655959;SSN;NTTCPN42D66I266O
655964;SSN;CNVCPN36P54D444X
655969;SSN;CRCMME47M14A006R
655974;SSN;LVTNTN55C45H423O
655979;SSN;LMBCML18B01F173W
