:LABEL;value;:ID
SSN;STNVRN27P25L046Y;449404
SSN;VRGCRL70P18C395E;449409
SSN;MRRLCN24E41I444U;449414
SSN;BRNMLN80D14G189H;449419
SSN;CPNTTN03C26M264O;449424
SSN;CMLLSS20B52H771E;449429
SSN;CHSGLN76H59D414F;449434
SSN;FRCCLL47D20D740Z;449439
SSN;MRBGRL75R28H610F;449444
SSN;CRCGSN63B54L710Q;449449
SSN;NGSGSP97C19A074N;449454
SSN;SCLFLR03B07B099T;449459
SSN;MRCBPP95T46M282S;449464
SSN;PDRFRN88T23C204C;449469
SSN;FLCFLV27R11E563G;449474
SSN;BCCMRL08M45C116W;449479
SSN;SNTMCL08P02A376J;449484
SSN;BRBGNI73M64E692H;449489
SSN;CVLMSM47P56L669C;449494
SSN;RNSRNL09H25H114K;449499
SSN;TRNPRI67S43H801X;449504
SSN;SNTGCM06P59F637I;449509
SSN;GLVNNE29S62B128C;449514
SSN;SBBPLG71B63H964I;449519
SSN;PVNBNN75R57G260S;449524
SSN;SNSSNO96T21I103R;449529
SSN;MRLSTN61C14E820L;449534
SSN;VRRRSN32H27E387C;449539
SSN;MNTLGU47S66A375L;449544
SSN;NDRGRM84M49C946J;449549
SSN;TRRFRZ68E60I377Z;449554
SSN;DRGSRN79T16A421P;449559
SSN;GGLGRG30E15G152N;449564
SSN;FRNCRN30E22H325V;449569
SSN;MRTRSO41S11E883X;449574
SSN;MNTMRN48E06B025G;449579
SSN;ZCCGUO97L46L019V;449584
SSN;BTNGNI53S44E685Y;449589
SSN;GRZFRN15M50F045D;449594
SSN;RTHTRS49A26A732U;449599
SSN;FRNLNE93R15E737Q;449604
SSN;TRVLVI36H07I559I;449609
SSN;CNRBRN85C60A268K;449614
SSN;MRRCLD24A19M410D;449619
SSN;MRRGNG43C55F766X;449624
SSN;GVNTNF37M56I352V;449629
SSN;VSMLVI74R48E432S;449634
SSN;CLMMRA76L08A615Z;449639
SSN;TTNBNT20S51A793S;449644
SSN;BLTDIA53C12L838W;449649
SSN;RTCSLV65E19L986Z;449654
SSN;PMTSNO61M26L880P;449659
SSN;LVTLRA45R16I681X;449664
SSN;LBLBRC87D10A302P;449669
SSN;FLGGVN21H57B549W;449674
SSN;BDRGRM96C61H493D;449679
SSN;BLZGSN46E44H720Z;449684
SSN;BNNGRN21P26B159J;449689
SSN;MNDVEA28R23I402Q;449694
SSN;FVTRMR19T51F280R;449699
SSN;LCNFRD68D65A126E;449704
SSN;TRNVLT00B05C198J;449709
SSN;PSNGLT81A22H129Y;449714
SSN;MDCVLT59H21D591G;449719
SSN;SMMMRA53S25A333S;449724
SSN;CHTRBT91M46C940T;449729
SSN;MRNRMN87L64D619G;449734
SSN;BCSGDI25L03D015W;449739
SSN;VLLNPN51B66C173B;449744
SSN;TSCMRN73D02H836Q;449749
SSN;PTRMLE41M59C974N;449754
SSN;RGRCSR18S44A561B;449759
SSN;MJRNTL90A51C969U;449764
SSN;VNVDRN62S17H364D;449769
SSN;CHDBNT44H56H744Q;449774
SSN;SDDTTR34R65D527P;449779
SSN;NTNLCU07P56F171I;449784
SSN;CPPVNI44E67I802T;449789
SSN;GGLMRN35T51A547T;449794
SSN;VDNTLL97H59C513F;449799
SSN;TRMFBA99M08E380L;449804
SSN;ZMPSLV51T63H247Z;449809
SSN;NCLLNA93R28L571L;449814
SSN;VCLGCB62S63A323I;449819
SSN;MTTSRN99E21E800Z;449824
SSN;MNGMLN40P08G698Z;449829
SSN;BLLSLV20T41C432W;449834
SSN;VVNLSS59L45E693O;449839
SSN;CRDMRA00H15E454E;449844
SSN;TCCRNF74C67M031Y;449849
SSN;PGNLRI70H19B810E;449854
SSN;PSRMRH58B22F495Q;449859
SSN;GRBPTZ20A51F910V;449864
SSN;BSCMRS76R19B205D;449869
SSN;MNTPRR78P52C811P;449874
SSN;GDNGSP39C64F027C;449879
SSN;PRZCLL92E03F738N;449884
SSN;RTSLRN33B23G671O;449889
SSN;TSOLCN18S66C548V;449894
SSN;MSCLVI89D02E131N;449899
SSN;RSNBTN95P14E763R;449904
SSN;MRNMRN59A49B098K;449909
SSN;GLLJLD13A06A911J;449914
SSN;RROTTN06P64E148E;449919
SSN;FRNRMO06P47F627N;449924
SSN;PRTNNS91E08H498X;449929
SSN;BGNLGO37A01C309H;449934
SSN;MNNSTN04D25A143E;449939
SSN;MRRCLC10P44C474Q;449944
SSN;TRLGVN34C04H795F;449949
SSN;SMMPRL84E51C561E;449954
SSN;CSRNGC49P02G307N;449959
SSN;BSCPRS35A62L471L;449964
SSN;CNLPRC22H11H477I;449969
SSN;GRMCRL37L41D878L;449974
SSN;VRRLNE72A01C070X;449979
SSN;BCCGVN92T17B991S;449984
SSN;MRRLRN24L15G137Y;449989
SSN;PRTRMI93R26B845H;449994
SSN;SMMDNL77B18L978W;449999
SSN;PDRDRA88C55G514A;450004
SSN;CRCFLP54M24H426A;450009
SSN;DNRSVN78A60I147B;450014
SSN;RMGPCC78H66F891X;450019
SSN;MLDLDA38P62E246H;450024
SSN;TLRMRZ91A58G102G;450029
SSN;NGLLPD83S54D144H;450034
SSN;LCCPMN32C42D469P;450039
SSN;GRVRCT06H51G676Z;450044
SSN;PCCGSR81B51H690Y;450049
SSN;CRNMRS40M28D945N;450054
SSN;CSRGGL22T55F989B;450059
SSN;SBBLSN10C02L407S;450064
SSN;CGULSN39T64L827B;450069
