:LABEL;value;:ID
Email;gioachino.rocca@yahoo.com;449402
Email;coriolano.ferrazzi@hotmail.it;449407
Email;silvia.tasca@gmail.com;449412
Email;mattia.grisoni@hotmail.com;449417
Email;achille.nonis@gmail.com;449422
Email;geronimo.antonini@outlook.it;449427
Email;luigina.parisi@hotmail.it;449432
Email;antonino.boccherini@gmail.com;449437
Email;lisa.nonis@yahoo.com;449442
Email;hugo.traversa@libero.it;449447
Email;romolo.morrocco@outlook.it;449452
Email;ermenegildo.malacarne@yahoo.com;449457
Email;ippazio.zoppetti@gmail.com;449462
Email;gelsomina.broggini@hotmail.it;449467
Email;camilla.leblanc@hotmail.com;449472
Email;guglielmo.olivetti@hotmail.it;449477
Email;danilo.pacomio@yahoo.com;449482
Email;pierluigi.giovine@gmail.com;449487
Email;lara.mantegna@gmail.com;449492
Email;gianpietro.benussi@yahoo.com;449497
Email;federico.stefanelli@hotmail.com;449502
Email;mattia.ricci@outlook.it;449507
Email;barbara.tasca@outlook.com;449512
Email;donatello.depero@libero.it;449517
Email;giorgio.sonnino@hotmail.it;449522
Email;elvira.mastroianni@gmail.com;449527
Email;marina.tedesco@outlook.it;449532
Email;nicolò.draghi@outlook.it;449537
Email;venancio.panatta@outlook.com;449542
Email;arturo.ferrante@yahoo.com;449547
Email;piermaria.solimena@hotmail.it;449552
Email;marta.tartini@gmail.com;449557
Email;pierpaolo.querini@hotmail.com;449562
Email;jacopo.tomasetti@outlook.com;449567
Email;mariana.vergassola@hotmail.com;449572
Email;tullio.cesaroni@outlook.com;449577
Email;nico.grimani@hotmail.com;449582
Email;virgilio.foà@outlook.it;449587
Email;raffaellino.gualtieri@outlook.com;449592
Email;anita.micca@hotmail.com;449597
Email;ornella.malenchini@libero.it;449602
Email;fiorenzo.lercari@hotmail.it;449607
Email;agostino.fantozzi@gmail.com;449612
Email;elisa.pepe@gmail.com;449617
Email;patrizia.caccianemico@hotmail.com;449622
Email;zaira.zacchia@outlook.it;449627
Email;lucrezia.borghese@hotmail.it;449632
Email;annunziata.abbagnale@libero.it;449637
Email;donato.rossellini@hotmail.com;449642
Email;paoletta.bocca@libero.it;449647
Email;rosa.pezzali@hotmail.it;449652
Email;giustino.gussoni@gmail.com;449657
Email;ludovica.gozzano@hotmail.com;449662
Email;fedele.andreotti@outlook.it;449667
Email;riccardo.rossi@hotmail.it;449672
Email;temistocle.lovato@gmail.com;449677
Email;costantino.bellucci@hotmail.com;449682
Email;tonino.gabrieli@gmail.com;449687
Email;rocco.nonis@hotmail.it;449692
Email;loretta.gasperi@gmail.com;449697
Email;alfredo.barsanti@outlook.it;449702
Email;ernesto.petrucelli@gmail.com;449707
