:ID;:LABEL;value
1123;Phone;393765255387
1128;Phone;393871838370
1133;Phone;393880180587
1138;Phone;393831411047
1143;Phone;393860052518
1148;Phone;393828474560
1153;Phone;393773771229
1158;Phone;393807667852
1163;Phone;393877395183
1168;Phone;393833752615
1173;Phone;393806973684
1178;Phone;393808331463
1183;Phone;393881062882
1188;Phone;393855658538
1193;Phone;393766718258
1198;Phone;393832816386
1203;Phone;393857288134
1208;Phone;393796708737
1213;Phone;393880065504
1218;Phone;393766818207
1223;Phone;393785615009
1228;Phone;393781951051
1233;Phone;393780733620
1238;Phone;393757759421
1243;Phone;393787875474
1248;Phone;393821693543
1253;Phone;393886701020
1258;Phone;393777480621
1263;Phone;393857949989
1268;Phone;393862682598
1273;Phone;393827442428
1278;Phone;393858273856
1283;Phone;393884804580
1288;Phone;393872772049
1293;Phone;393883522845
1298;Phone;393872614982
1303;Phone;393893869583
1308;Phone;393851061406
1313;Phone;393858330905
1318;Phone;393767330651
1323;Phone;393883151491
1328;Phone;393801309811
1333;Phone;393739358198
1338;Phone;393873398971
1343;Phone;393876510696
1348;Phone;393811392466
1353;Phone;393741792562
1358;Phone;393774410456
1363;Phone;393769402185
1368;Phone;393838099633
1373;Phone;393770824308
1378;Phone;393805025714
1383;Phone;393755496779
1388;Phone;393832650830
1393;Phone;393895980569
1398;Phone;393803613738
1403;Phone;393759365251
1408;Phone;393827157416
1413;Phone;393770036832
1418;Phone;393843350712
1423;Phone;393828977960
1428;Phone;393775983313
1433;Phone;393748917722
1438;Phone;393758618583
1443;Phone;393785665111
1448;Phone;393825689669
1453;Phone;393886670025
1458;Phone;393787391464
1463;Phone;393781336740
1468;Phone;393763768325
