last_name;first_name;code;:LABEL;:ID
Gabrieli;Cassandra;669822746627;Evaluator;352201
Porcellato;Giorgia;410415136779;Evaluator;352204
Tirabassi;Marta;603466366990;Evaluator;352207
Guarato;Maura;985856475150;Evaluator;352210
Busoni;Aurora;838063882257;Evaluator;352213
Bertolucci;Stefania;542887116820;Evaluator;352216
Donarelli;Dina;510725586967;Evaluator;352219
Monte;Gaetano;180658634783;Evaluator;352222
Disdero;Ettore;345760989218;Evaluator;352225
Coppola;Vittorio;899557490724;Evaluator;352228
Parini;Mariano;814051885108;Evaluator;352231
Barzini;Lazzaro;471361388610;Evaluator;352234
Mazzacurati;Milena;446420353091;Evaluator;352237
Binaghi;Ivan;741045174345;Evaluator;352240
Battaglia;Eliana;853492367438;Evaluator;352243
Rosselli;Massimo;707319431249;Evaluator;352246
Pirelli;Fortunata;5694554194;Evaluator;352249
Prodi;Vanessa;57199558742;Evaluator;352252
Donini;Dino;191402475615;Evaluator;352255
Viviani;Lodovico;809379430498;Evaluator;352258
Donati;Michelotto;850712068200;Evaluator;352261
Manacorda;Giulio;191126962286;Evaluator;352264
Sismondi;Ramona;469913043057;Evaluator;352267
Fittipaldi;Michele;90778239094;Evaluator;352270
Pirelli;Gianfrancesco;332429525113;Evaluator;352273
Cannizzaro;Silvia;812748505224;Evaluator;352276
Scarlatti;Viridiana;693658452115;Evaluator;352279
Petrucelli;Piergiuseppe;345446678684;Evaluator;352282
Cociarelli;Carlo;722411585693;Evaluator;352285
Mercati;Napoleone;402939838624;Evaluator;352288
Polizzi;Maurizio;437428289697;Evaluator;352291
Bellò;Maurizio;519087063213;Evaluator;352294
Udinese;Elvira;18083610798;Evaluator;352297
Cipolla;Lucio;53865218224;Evaluator;352300
Beccheria;Pasquale;671220760758;Evaluator;352303
Ughi;Lamberto;596970569913;Evaluator;352306
Bernardini;Arnulfo;563978043582;Evaluator;352309
Sabatini;Pierangelo;467665027265;Evaluator;352312
Gentili;Laura;217700368577;Evaluator;352315
Dibiasi;Marisa;453240029379;Evaluator;352318
Moschino;Geronimo;846671773893;Evaluator;352321
Michelangeli;Beatrice;150342598854;Evaluator;352324
Ciani;Claudio;980636139729;Evaluator;352327
Fornaciari;Maurizio;524699828434;Evaluator;352330
Babato;Mario;811705434328;Evaluator;352333
Mogherini;Etta;669863903451;Evaluator;352336
Argan;Saverio;725652734173;Evaluator;352339
Serao;Sante;441011536095;Evaluator;352342
Rosmini;Silvestro;300686901472;Evaluator;352345
Tomasetti;Isabella;543580487916;Evaluator;352348
Gonzaga;Graziella;588521799916;Evaluator;352351
Ginesio;Marina;22577545460;Evaluator;352354
Moccia;Rodolfo;495871459572;Evaluator;352357
Pignatti;Micheletto;452092363003;Evaluator;352360
Cuda;Michela;128805110012;Evaluator;352363
Scalera;Annalisa;683486609660;Evaluator;352366
Spinelli;Melina;674115617029;Evaluator;352369
Pinamonte;Guarino;839317717253;Evaluator;352372
Renault;Francesca;186274808074;Evaluator;352375
Pertile;Gustavo;486788038930;Evaluator;352378
Scamarcio;Eliana;893505372439;Evaluator;352381
Donà;Morena;207666544923;Evaluator;352384
Spadafora;Priscilla;144161636638;Evaluator;352387
Pedrazzini;Antonia;235901288745;Evaluator;352390
Gangemi;Donatello;526166393131;Evaluator;352393
Nibali;Paola;383451529516;Evaluator;352396
Toninelli;Gustavo;681015509295;Evaluator;352399
Correr;Gustavo;799270895925;Evaluator;352402
Galuppi;Giacinto;870951682358;Evaluator;352405
Montalcini;Milo;776401977655;Evaluator;352408
Orengo;Vittoria;545224786237;Evaluator;352411
Valguarnera;Piero;720846061886;Evaluator;352414
Iannelli;Dionigi;434823233855;Evaluator;352417
Bodoni;Antonello;105431040325;Evaluator;352420
Donati;Gilberto;652114264396;Evaluator;352423
Pertini;Antonella;287817335123;Evaluator;352426
Iannelli;Nicolò;769694499157;Evaluator;352429
Fabbri;Beppe;685455180125;Evaluator;352432
Iannucci;Piergiuseppe;821727723873;Evaluator;352435
Gangemi;Gianfranco;926405624164;Evaluator;352438
Grisoni;Zaira;890631356773;Evaluator;352441
Sismondi;Melania;663815586153;Evaluator;352444
Paolucci;Romina;60878225786;Evaluator;352447
Rosselli;Giuseppe;504841109882;Evaluator;352450
Jilani;Marisa;845997408635;Evaluator;352453
Bonomo;Cecilia;275287638402;Evaluator;352456
Giannotti;Alessio;988191654278;Evaluator;352459
Foà;Chiara;185775554952;Evaluator;352462
Sagese;Elena;302142194057;Evaluator;352465
Giannetti;Irma;42512810379;Evaluator;352468
Jilani;Tatiana;819150586251;Evaluator;352471
Pizzo;Pietro;257719009677;Evaluator;352474
Renzi;Nicoletta;531292619155;Evaluator;352477
