:LABEL;value;:ID
Email;vincentio.montalti@outlook.it;224702
Email;fiorino.gozzi@yahoo.com;224707
Email;paulina.zeffirelli@outlook.com;224712
Email;elladio.guicciardini@hotmail.com;224717
Email;torquato.trapanese@yahoo.com;224722
Email;giovanna.mascheroni@hotmail.it;224727
Email;durante.agostini@outlook.com;224732
Email;germana.gregorio@yahoo.com;224737
Email;donato.gioberti@gmail.com;224742
Email;alderano.bergoglio@hotmail.it;224747
Email;vittorio.angiolello@yahoo.com;224752
Email;manuel.pederiva@hotmail.it;224757
Email;giacobbe.finetti@hotmail.com;224762
Email;marco.cerutti@hotmail.com;224767
Email;gianni.coardi@gmail.com;224772
Email;berenice.emanuelli@yahoo.com;224777
Email;serafina.scarpetta@outlook.it;224782
Email;teresa.fermi@yahoo.com;224787
Email;lazzaro.barese@libero.it;224792
Email;camilla.fischetti@outlook.com;224797
Email;letizia.antonini@hotmail.it;224802
Email;eva.medici@outlook.com;224807
Email;ruggiero.zamengo@outlook.it;224812
Email;mercedes.montecchi@libero.it;224817
Email;alberico.barcella@hotmail.com;224822
Email;pierangelo.giradello@outlook.com;224827
Email;gianluca.ludovisi@libero.it;224832
Email;lamberto.tolentino@outlook.it;224837
Email;gianna.baresi@outlook.com;224842
Email;beppe.luciani@outlook.it;224847
Email;mariano.moresi@outlook.com;224852
Email;guarino.tamburello@outlook.com;224857
Email;mirko.bonino@outlook.it;224862
Email;delfino.marzorati@libero.it;224867
Email;umberto.borghese@outlook.com;224872
Email;annamaria.galvani@hotmail.com;224877
Email;rosa.bonaventura@gmail.com;224882
Email;armando.camicione@hotmail.it;224887
Email;rossana.strangio@outlook.it;224892
Email;piero.pertini@hotmail.it;224897
Email;rolando.gianinazzi@libero.it;224902
Email;ruggiero.boccioni@outlook.com;224907
Email;tullio.caccioppoli@libero.it;224912
Email;rembrandt.brichese@hotmail.it;224917
Email;mariana.desio@hotmail.it;224922
Email;pellegrino.alighieri@outlook.com;224927
Email;filippa.sgarbi@libero.it;224932
Email;elmo.lupo@outlook.com;224937
Email;elmo.moneta@outlook.it;224942
Email;graziano.morlacchi@yahoo.com;224947
Email;rossana.vidoni@hotmail.it;224952
Email;antonietta.tamburi@libero.it;224957
Email;filippa.fantini@hotmail.it;224962
Email;cesare.zampa@hotmail.com;224967
Email;atenulf.matteotti@gmail.com;224972
Email;antonino.morellato@libero.it;224977
Email;niccolò.sagese@gmail.com;224982
Email;serafina.casale@hotmail.com;224987
Email;atenulf.fagotto@libero.it;224992
Email;pompeo.puglisi@outlook.it;224997
Email;hugo.quasimodo@hotmail.it;225002
Email;priscilla.valentino@outlook.it;225007
Email;marta.pucci@libero.it;225012
Email;pasquale.montanariello@hotmail.com;225017
Email;giada.bonolis@outlook.it;225022
Email;alina.fittipaldi@yahoo.com;225027
Email;gian.abatantuono@gmail.com;225032
