:ID;:LABEL;value
189;Phone;393771155893
194;Phone;393820609693
199;Phone;393755495100
204;Phone;393880284645
209;Phone;393744802691
214;Phone;393824546847
219;Phone;393762686998
224;Phone;393848154293
229;Phone;393831697967
234;Phone;393810440929
239;Phone;393774511158
244;Phone;393769436844
249;Phone;393799011754
254;Phone;393740059881
259;Phone;393875527631
264;Phone;393795718118
269;Phone;393863461789
274;Phone;393808460597
279;Phone;393861949047
284;Phone;393870040463
289;Phone;393790063655
294;Phone;393832670809
299;Phone;393800487735
304;Phone;393844090179
309;Phone;393751966782
314;Phone;393853776089
319;Phone;393868833760
324;Phone;393807092531
329;Phone;393741722706
334;Phone;393898993883
339;Phone;393858279448
344;Phone;393759735302
349;Phone;393838104170
354;Phone;393853897660
359;Phone;393816283225
