:ID;:LABEL;value
188;Email;costantino.carosone@libero.it
193;Email;giulia.romiti@libero.it
198;Email;daniele.ziani@gmail.com
203;Email;geronimo.falloppio@yahoo.com
208;Email;giampiero.maderna@outlook.com
213;Email;ninetta.folliero@hotmail.it
218;Email;arnulfo.tarantino@hotmail.it
223;Email;lisa.verri@hotmail.it
228;Email;pierangelo.satta@gmail.com
233;Email;sonia.cavalcanti@hotmail.it
238;Email;raffaello.malaparte@gmail.com
243;Email;beppe.cendron@gmail.com
248;Email;danilo.anichini@hotmail.com
253;Email;gilberto.goldstein@yahoo.com
258;Email;massimo.santi@hotmail.com
263;Email;mirko.casadei@outlook.com
268;Email;alfio.roth@hotmail.it
273;Email;silvestro.lollobrigida@hotmail.com
278;Email;mariana.vespucci@outlook.it
283;Email;martino.cusano@hotmail.it
288;Email;domenico.marini@yahoo.com
293;Email;ermenegildo.barzini@hotmail.com
298;Email;gioele.ricciardi@libero.it
303;Email;guarino.virgilio@libero.it
308;Email;ermenegildo.bottaro@hotmail.it
313;Email;elladio.gaito@outlook.it
318;Email;amanda.pacillo@hotmail.com
323;Email;sabatino.zanzi@libero.it
328;Email;luciano.cundari@yahoo.com
333;Email;graziano.morandini@libero.it
338;Email;caterina.antonetti@outlook.com
343;Email;gianluca.depero@hotmail.it
348;Email;rita.samele@yahoo.com
353;Email;ugolino.gelli@libero.it
358;Email;gioachino.donatoni@yahoo.com
363;Email;evangelista.ritacca@outlook.it
367;Email;agnolo.trezzini@outlook.it
371;Email;claudio.mondaini@hotmail.com
375;Email;benedetto.passalacqua@libero.it
379;Email;benedetto.paolucci@outlook.it
