:ID;:LABEL;value
2;Email;adele.ceschi@gmail.com
7;Email;martino.antonello@hotmail.it
12;Email;fabia.donati@hotmail.it
17;Email;vincentio.bergoglio@gmail.com
22;Email;telemaco.pergolesi@hotmail.com
27;Email;rossana.roero@hotmail.com
32;Email;ricciotti.zacco@hotmail.it
37;Email;germana.miniati@yahoo.com
42;Email;rosina.porcellato@yahoo.com
47;Email;nedda.calbo@hotmail.it
52;Email;luciano.zanzi@outlook.it
57;Email;dolores.bianchini@hotmail.it
62;Email;martino.oliboni@gmail.com
67;Email;ida.asprucci@hotmail.com
72;Email;sante.greco@gmail.com
77;Email;massimiliano.foà@outlook.com
82;Email;venancio.galiazzo@libero.it
87;Email;giampiero.gentilini@yahoo.com
91;Email;ennio.nugnes@outlook.it
95;Email;ferdinando.grassi@outlook.it
