:LABEL;value;:ID
Email;fredo.serraglio@outlook.it;188
Email;nina.respighi@libero.it;193
Email;virginia.traversa@outlook.com;198
Email;armando.marenzio@hotmail.it;203
Email;lucio.canil@gmail.com;208
Email;amico.sforza@gmail.com;213
Email;venancio.sanudo@outlook.com;218
Email;romina.donarelli@outlook.it;223
Email;gian.sagnelli@libero.it;228
Email;valentina.fibonacci@hotmail.com;233
Email;stefania.gregorio@gmail.com;238
Email;ernesto.brancaccio@yahoo.com;243
Email;ottone.pace@hotmail.it;248
Email;adelasia.ligorio@outlook.com;253
Email;raffaello.lombroso@outlook.it;258
Email;fulvio.mazzanti@outlook.com;263
Email;greco.casalodi@libero.it;268
Email;annalisa.gradenigo@yahoo.com;273
Email;fausto.morucci@libero.it;278
Email;daria.blasi@gmail.com;283
Email;gino.schicchi@hotmail.it;288
Email;gioele.ferretti@outlook.com;293
Email;ricciotti.moretti@gmail.com;298
Email;rolando.giannetti@hotmail.com;303
Email;ermes.carullo@yahoo.com;308
Email;pierangelo.monaco@outlook.it;313
Email;federica.paganini@libero.it;318
Email;bernardo.sabatini@hotmail.it;323
Email;pietro.mancini@libero.it;328
Email;bianca.cavanna@hotmail.com;333
Email;bartolomeo.smirnoff@outlook.com;338
Email;pasqual.trombetta@hotmail.com;343
Email;gian.fibonacci@libero.it;348
Email;adriano.querini@outlook.com;353
Email;benvenuto.paltrinieri@libero.it;358
Email;dario.regge@outlook.it;363
Email;pier.miniati@outlook.it;367
Email;maria.grasso@gmail.com;371
Email;alessandro.taliani@yahoo.com;375
Email;arnaldo.sorrentino@hotmail.it;379
