:LABEL;value;:ID
Phone;393846595472;189
Phone;393859311618;194
Phone;393878739229;199
Phone;393789694006;204
Phone;393806012761;209
Phone;393895145097;214
Phone;393793534620;219
Phone;393793482772;224
Phone;393784742681;229
Phone;393897540512;234
Phone;393803684862;239
Phone;393804718063;244
Phone;393854001197;249
Phone;393803995281;254
Phone;393826936206;259
Phone;393889705569;264
Phone;393746929417;269
Phone;393844616010;274
Phone;393898680836;279
Phone;393789058549;284
Phone;393887349175;289
Phone;393880412522;294
Phone;393819662014;299
Phone;393782268690;304
Phone;393832637223;309
Phone;393850209413;314
Phone;393822969278;319
Phone;393761160944;324
Phone;393818125988;329
Phone;393819198244;334
Phone;393746893823;339
Phone;393872618139;344
Phone;393751646344;349
Phone;393888731669;354
Phone;393844108370;359
