:ID;:LABEL;value
3;Phone;393797397709
8;Phone;393848979304
13;Phone;393846958605
18;Phone;393750550251
23;Phone;393786143113
28;Phone;393893319446
33;Phone;393852221450
38;Phone;393845001778
43;Phone;393747221611
48;Phone;393756284346
53;Phone;393782100309
58;Phone;393739937287
63;Phone;393824887020
68;Phone;393776334069
73;Phone;393828515794
78;Phone;393888659726
83;Phone;393799869338
88;Phone;393750367564
93;Phone;393882718704
98;Phone;393839442727
103;Phone;393891594569
108;Phone;393762715386
113;Phone;393879286398
118;Phone;393746067540
123;Phone;393767584437
128;Phone;393876957391
133;Phone;393800099157
138;Phone;393812095523
143;Phone;393888060706
148;Phone;393821377769
153;Phone;393787408208
158;Phone;393844123670
163;Phone;393879008944
168;Phone;393807588606
173;Phone;393859598460
178;Phone;393779585560
183;Phone;393842698014
188;Phone;393890182790
193;Phone;393793100838
198;Phone;393847095847
203;Phone;393886557300
208;Phone;393874851840
213;Phone;393875903383
218;Phone;393850539623
223;Phone;393866849005
228;Phone;393785104479
233;Phone;393879428921
238;Phone;393783662759
243;Phone;393831022911
248;Phone;393752172577
253;Phone;393754019103
258;Phone;393838965404
263;Phone;393881133467
268;Phone;393757284277
273;Phone;393795044227
278;Phone;393871422445
283;Phone;393857893409
288;Phone;393755450654
293;Phone;393882676271
298;Phone;393811246949
303;Phone;393795119431
308;Phone;393741453884
313;Phone;393817580805
318;Phone;393883297742
323;Phone;393745707147
328;Phone;393799802653
333;Phone;393753455569
338;Phone;393825101474
343;Phone;393890677406
348;Phone;393887512241
353;Phone;393815409886
358;Phone;393790163481
363;Phone;393786639719
368;Phone;393830442918
373;Phone;393895096263
378;Phone;393778680223
383;Phone;393746994685
388;Phone;393761498971
393;Phone;393881221924
398;Phone;393788743370
403;Phone;393828646422
408;Phone;393767545173
413;Phone;393857026045
418;Phone;393756359577
423;Phone;393891956578
428;Phone;393759358404
433;Phone;393898249802
438;Phone;393872674924
443;Phone;393899482257
448;Phone;393820541598
453;Phone;393800212248
458;Phone;393852594420
463;Phone;393894383028
468;Phone;393797941049
473;Phone;393861755300
478;Phone;393834593789
483;Phone;393789730690
488;Phone;393746882299
493;Phone;393841152587
498;Phone;393789790546
503;Phone;393773661820
508;Phone;393741121325
513;Phone;393757188737
518;Phone;393845886806
523;Phone;393800116736
528;Phone;393782017192
533;Phone;393836457381
538;Phone;393837029213
543;Phone;393802460955
548;Phone;393851104402
553;Phone;393870446473
558;Phone;393816303891
563;Phone;393788749092
568;Phone;393776774285
573;Phone;393797330279
578;Phone;393774767268
583;Phone;393817344387
588;Phone;393820602287
593;Phone;393778379750
598;Phone;393791228092
603;Phone;393867707175
608;Phone;393777875267
613;Phone;393844826319
618;Phone;393843891169
623;Phone;393812030411
628;Phone;393827026273
633;Phone;393795533737
638;Phone;393842684543
643;Phone;393800237010
648;Phone;393888416913
653;Phone;393886223884
658;Phone;393811558705
663;Phone;393752570594
668;Phone;393776623507
673;Phone;393837210645
678;Phone;393801758099
683;Phone;393760371329
688;Phone;393782224408
693;Phone;393755316458
698;Phone;393850323766
703;Phone;393815869708
708;Phone;393750272206
713;Phone;393878650215
718;Phone;393839016387
723;Phone;393797363266
728;Phone;393843122369
733;Phone;393897434954
738;Phone;393868745097
743;Phone;393807009808
748;Phone;393819111088
753;Phone;393828897296
758;Phone;393762913584
763;Phone;393835685085
768;Phone;393778701034
773;Phone;393831440482
778;Phone;393766635998
783;Phone;393852398864
788;Phone;393783696217
793;Phone;393891337453
798;Phone;393844350981
803;Phone;393845599149
808;Phone;393871640049
813;Phone;393746050688
818;Phone;393832095964
823;Phone;393752001380
828;Phone;393798588272
833;Phone;393752095197
838;Phone;393757884338
843;Phone;393881384660
848;Phone;393883414604
853;Phone;393812734336
858;Phone;393744933526
863;Phone;393743557461
868;Phone;393838592313
873;Phone;393819274230
878;Phone;393892140929
883;Phone;393790300643
888;Phone;393791927070
893;Phone;393893182729
898;Phone;393845146069
903;Phone;393746141052
908;Phone;393777718017
913;Phone;393864909042
918;Phone;393739292652
923;Phone;393898335202
928;Phone;393793692020
933;Phone;393847094033
938;Phone;393797196989
943;Phone;393740416824
948;Phone;393783090590
953;Phone;393830015099
958;Phone;393896042858
963;Phone;393838901928
968;Phone;393782249778
973;Phone;393772541102
978;Phone;393851616273
983;Phone;393745596927
988;Phone;393859229675
993;Phone;393791088327
998;Phone;393868035008
1003;Phone;393873189860
1008;Phone;393896091070
1013;Phone;393865036339
1018;Phone;393796676131
1023;Phone;393809388010
1028;Phone;393805311520
1033;Phone;393858845651
1038;Phone;393881039245
1043;Phone;393748212062
1048;Phone;393832526584
1053;Phone;393872673694
1058;Phone;393755876353
1063;Phone;393883972319
1068;Phone;393767309280
1073;Phone;393798872511
1078;Phone;393762005864
1083;Phone;393814543646
1088;Phone;393757105206
1093;Phone;393768183044
1098;Phone;393743856894
1103;Phone;393873798332
1108;Phone;393884136337
1113;Phone;393781894416
1118;Phone;393893002132
1123;Phone;393836311153
1128;Phone;393875352808
1133;Phone;393876088043
1138;Phone;393843367926
1143;Phone;393848538293
1148;Phone;393831460782
1153;Phone;393888138290
1158;Phone;393877222002
1163;Phone;393798029993
1168;Phone;393877162506
1173;Phone;393762164432
1178;Phone;393771972724
1183;Phone;393830335734
1188;Phone;393882680727
1193;Phone;393794700144
1198;Phone;393877033038
1203;Phone;393810151660
1208;Phone;393757057693
1213;Phone;393752475499
1218;Phone;393833953432
1223;Phone;393898559948
1228;Phone;393777755190
1233;Phone;393856116989
1238;Phone;393818840023
1243;Phone;393871695754
1248;Phone;393781870725
1253;Phone;393801169397
1258;Phone;393830810323
1263;Phone;393758835222
1268;Phone;393791255407
1273;Phone;393807758318
1278;Phone;393757798090
1283;Phone;393881730662
1288;Phone;393743025030
1293;Phone;393781357463
1298;Phone;393790033233
1303;Phone;393828380152
1308;Phone;393894457045
1313;Phone;393800271647
1318;Phone;393873880909
1323;Phone;393895592031
1328;Phone;393778297179
1333;Phone;393801460826
1338;Phone;393764610197
1343;Phone;393751122664
1348;Phone;393819393234
1353;Phone;393782845977
1358;Phone;393838019920
1363;Phone;393832510006
1368;Phone;393888587253
1373;Phone;393770174198
1378;Phone;393755101677
1383;Phone;393755134836
1388;Phone;393837612146
1393;Phone;393806497831
1398;Phone;393780218331
1403;Phone;393772793195
1408;Phone;393898404339
1413;Phone;393768436971
1418;Phone;393759488914
1423;Phone;393846828124
1428;Phone;393774245385
1433;Phone;393781689945
1438;Phone;393866424180
1443;Phone;393769845839
1448;Phone;393883472402
1453;Phone;393850936921
1458;Phone;393799196657
1463;Phone;393768108572
1468;Phone;393801006059
1473;Phone;393845247494
1478;Phone;393763900681
1483;Phone;393875906998
1488;Phone;393751788238
1493;Phone;393899535623
1498;Phone;393821416750
1503;Phone;393749725188
1508;Phone;393784440477
1513;Phone;393808475696
1518;Phone;393781106016
1523;Phone;393778376287
1528;Phone;393881925182
1533;Phone;393837810386
1538;Phone;393799305843
1543;Phone;393767628179
1548;Phone;393781885608
1553;Phone;393859928173
1558;Phone;393782882113
1563;Phone;393801918848
1568;Phone;393871224122
