:ID;:LABEL;value
3;Phone;393846558929
8;Phone;393739862208
13;Phone;393791584061
18;Phone;393878456427
23;Phone;393899364293
28;Phone;393810126950
33;Phone;393869495578
38;Phone;393812538452
43;Phone;393846012834
48;Phone;393870794682
53;Phone;393816488671
58;Phone;393810536698
63;Phone;393895435080
68;Phone;393768010161
73;Phone;393809903718
78;Phone;393832892283
83;Phone;393844199545
88;Phone;393746320525
93;Phone;393817741538
98;Phone;393761815058
103;Phone;393840895040
108;Phone;393776023352
113;Phone;393779809129
118;Phone;393755297902
123;Phone;393776559639
128;Phone;393886365237
133;Phone;393791582615
138;Phone;393757733742
143;Phone;393845236733
148;Phone;393882013964
153;Phone;393873753421
158;Phone;393752377810
163;Phone;393878104140
168;Phone;393877171180
173;Phone;393860640011
178;Phone;393778646696
183;Phone;393870075417
188;Phone;393841117257
193;Phone;393836598135
198;Phone;393829819662
203;Phone;393760447951
208;Phone;393745643456
213;Phone;393868187138
218;Phone;393775025570
223;Phone;393899803205
228;Phone;393765867750
233;Phone;393779053271
238;Phone;393841027388
243;Phone;393833785784
248;Phone;393870486874
253;Phone;393751034274
258;Phone;393887339648
263;Phone;393839660945
268;Phone;393832590811
273;Phone;393779338643
278;Phone;393798243617
283;Phone;393864160481
288;Phone;393881975798
293;Phone;393843108001
298;Phone;393758496571
303;Phone;393814444725
308;Phone;393778301348
313;Phone;393790983078
318;Phone;393788187567
323;Phone;393796711918
328;Phone;393804342571
333;Phone;393760811345
338;Phone;393742777335
343;Phone;393848636328
348;Phone;393762354677
353;Phone;393761548976
358;Phone;393828238931
363;Phone;393747085117
368;Phone;393841153092
373;Phone;393823803939
378;Phone;393809572128
383;Phone;393782631510
388;Phone;393755776337
393;Phone;393766219317
398;Phone;393774239059
