:ID;:LABEL;value
2;Email;camilla.cavalcanti@hotmail.it
7;Email;ivo.versace@outlook.it
12;Email;silvia.balla@outlook.it
17;Email;amico.zacco@yahoo.com
22;Email;gabriele.cadorna@hotmail.com
27;Email;silvestro.rubbia@outlook.com
32;Email;sonia.panicucci@hotmail.com
37;Email;gianfrancesco.balbo@libero.it
42;Email;simone.tamburello@hotmail.com
47;Email;alessandro.ferraris@libero.it
52;Email;gioacchino.cignaroli@libero.it
57;Email;rembrandt.paruta@outlook.it
62;Email;pasquale.fattori@libero.it
67;Email;baccio.manolesso@libero.it
72;Email;greco.volta@yahoo.com
77;Email;ermenegildo.peranda@hotmail.it
82;Email;elvira.pedroni@hotmail.com
87;Email;camillo.bonomo@gmail.com
92;Email;luigi.ceri@hotmail.com
97;Email;fabrizia.ferraris@yahoo.com
102;Email;lodovico.santorio@outlook.com
107;Email;francesca.bocca@gmail.com
112;Email;gianni.medici@gmail.com
117;Email;silvio.dandolo@outlook.com
122;Email;emilio.celentano@yahoo.com
127;Email;claudio.montanariello@libero.it
132;Email;tatiana.saragat@hotmail.it
137;Email;germana.antonioni@hotmail.com
142;Email;romina.spallanzani@outlook.it
147;Email;maura.nadi@yahoo.com
152;Email;lorenzo.gregori@outlook.it
157;Email;geronimo.bongiorno@hotmail.it
162;Email;achille.tomei@outlook.it
167;Email;veronica.callegaro@gmail.com
172;Email;luisa.giannetti@outlook.com
177;Email;bernardo.cagnin@outlook.com
182;Email;teresa.camicione@hotmail.it
187;Email;allegra.gaiatto@outlook.it
192;Email;gilberto.tutino@hotmail.it
197;Email;sylvia.guidone@hotmail.com
202;Email;nadia.endrizzi@outlook.com
207;Email;gioffre.trevisani@yahoo.com
212;Email;ennio.porzio@outlook.com
217;Email;lando.montecchi@yahoo.com
222;Email;greco.canova@outlook.it
227;Email;ricciotti.cardano@outlook.it
232;Email;rita.forza@gmail.com
237;Email;rosina.iannelli@outlook.com
242;Email;gianmarco.ruffini@outlook.it
247;Email;sandra.antonelli@gmail.com
252;Email;isabella.bernardi@outlook.com
257;Email;adelmo.saraceno@libero.it
262;Email;maura.pininfarina@gmail.com
267;Email;alberico.borroni@gmail.com
272;Email;dino.poerio@gmail.com
277;Email;paloma.mantegna@outlook.it
282;Email;giuliana.villarosa@hotmail.com
287;Email;lilla.bruscantini@yahoo.com
292;Email;alfredo.tomei@yahoo.com
297;Email;manuel.tolentino@hotmail.it
302;Email;lorenzo.maspero@gmail.com
307;Email;manuel.bertoli@outlook.it
312;Email;luca.cristoforetti@libero.it
317;Email;serena.ferrari@libero.it
322;Email;ippazio.cuda@outlook.com
327;Email;ugo.gregorio@outlook.it
332;Email;valeria.tasso@outlook.com
337;Email;eva.novaro@gmail.com
342;Email;gianpietro.schiavone@yahoo.com
347;Email;fortunata.gussoni@gmail.com
352;Email;eugenia.maderno@yahoo.com
357;Email;annunziata.fattori@hotmail.com
362;Email;victoria.pisani@yahoo.com
367;Email;pietro.gaiatto@hotmail.com
372;Email;fabio.trussardi@hotmail.com
377;Email;eleanora.troisi@hotmail.it
382;Email;simonetta.giunti@libero.it
387;Email;angelina.alfonsi@gmail.com
392;Email;mario.soprano@outlook.com
397;Email;tonino.granatelli@yahoo.com
