:ID;:LABEL;value
562;Email;calogero.gemito@hotmail.com
567;Email;gioachino.morricone@hotmail.com
572;Email;adelmo.vento@yahoo.com
577;Email;goffredo.camilleri@hotmail.com
582;Email;romina.ferragamo@hotmail.com
587;Email;uberto.turchi@hotmail.it
592;Email;veronica.gucci@gmail.com
597;Email;gemma.toso@gmail.com
602;Email;bianca.garibaldi@hotmail.it
607;Email;elmo.lombroso@gmail.com
612;Email;gioele.mondaini@yahoo.com
617;Email;federica.brenna@outlook.com
622;Email;leone.semitecolo@libero.it
627;Email;biagio.malacarne@yahoo.com
632;Email;ida.vecoli@hotmail.com
637;Email;mario.palazzo@outlook.it
642;Email;fabrizio.perozzo@hotmail.it
647;Email;fabrizio.abate@yahoo.com
652;Email;marta.giannuzzi@hotmail.it
657;Email;amico.juvara@yahoo.com
662;Email;costanzo.modugno@outlook.com
667;Email;ippazio.andreozzi@gmail.com
672;Email;silvia.turci@yahoo.com
677;Email;federica.peruzzi@hotmail.com
682;Email;raimondo.gucci@yahoo.com
687;Email;santino.montessori@gmail.com
692;Email;laura.badoglio@outlook.com
697;Email;gelsomina.condoleo@gmail.com
702;Email;etta.rizzo@hotmail.it
707;Email;fredo.aulenti@gmail.com
712;Email;flavio.leoncavallo@gmail.com
717;Email;amico.filippini@hotmail.com
722;Email;gianna.luciani@gmail.com
727;Email;carmelo.cugia@hotmail.it
732;Email;pasqual.curiel@hotmail.com
737;Email;nanni.pedersoli@libero.it
742;Email;luisa.renault@hotmail.it
747;Email;galasso.lovato@hotmail.com
752;Email;pierluigi.costalonga@libero.it
757;Email;goffredo.bersani@outlook.com
762;Email;nanni.borromeo@gmail.com
767;Email;vanessa.ciani@outlook.com
772;Email;rosario.vismara@outlook.it
777;Email;vincenza.vespucci@outlook.it
782;Email;alphons.cuomo@libero.it
787;Email;antonino.cafarchia@gmail.com
792;Email;victoria.giannotti@hotmail.com
797;Email;maurizio.boaga@gmail.com
802;Email;eraldo.marinetti@hotmail.it
807;Email;raffaele.canetta@outlook.com
812;Email;gabriella.baresi@yahoo.com
817;Email;loretta.gotti@gmail.com
822;Email;camilla.musatti@hotmail.it
826;Email;massimiliano.gottardi@yahoo.com
830;Email;irma.valier@gmail.com
834;Email;evangelista.anastasi@hotmail.com
838;Email;arnulfo.terragni@yahoo.com
842;Email;giosuè.calbo@libero.it
846;Email;donatella.trombetta@hotmail.com
850;Email;valerio.cuzzocrea@gmail.com
