:ID;:LABEL;value
564;SSN;VCLVEA29S20I726N
569;SSN;PPELND39R10I479C
574;SSN;MRTBNC88T14I391R
579;SSN;CLLTLC08C55E589T
584;SSN;GNNPPZ78C60C466E
589;SSN;DNSSIA43H13G348M
594;SSN;CMNGLR03T06H574D
599;SSN;GROPTZ94M44M213W
604;SSN;BRGRFL89L62H484T
609;SSN;TRPMCL49L59D569X
614;SSN;CPNLRN96R18I974Q
619;SSN;FRVLCU24M41F327I
624;SSN;GNTTTR78P66G312E
629;SSN;DNNBTN99E20I409S
634;SSN;GSTRFL62C64C848N
639;SSN;VGLSLO66H03D746K
644;SSN;TGLLRT56P23L919R
649;SSN;PRPDLN35H42F734L
654;SSN;STRNCL18M42E856Q
659;SSN;SRFMRA16S59I139I
664;SSN;GGLFLV84R07B441N
669;SSN;CRSCLL38C28F942X
674;SSN;TSLFRZ05D63H448J
679;SSN;GNTCLD14T60L330U
684;SSN;CCCRMR13T44G387C
689;SSN;FNTBLD57M60E089X
694;SSN;CLNGNT06D48C343I
699;SSN;RNZRCT07T61A226F
704;SSN;CHNRMS61S44G784K
709;SSN;MNTRMN88M23L554D
714;SSN;BVLNGL59B41L200D
719;SSN;MRNCRN72L06E578D
724;SSN;CSLRST09T62H812M
729;SSN;PDRGLN00S58B212I
734;SSN;GTTSTN82E11L082T
739;SSN;CMNMRS65M17E894Q
744;SSN;DSDNTN62R43H072Y
749;SSN;GRNLRN60R06H566H
754;SSN;TLRRST04C50G311H
759;SSN;RCLVTR91T27G817I
764;SSN;GNZTTE92H14F193D
769;SSN;VGDPCC36P64E463Y
774;SSN;BSNRMN40R61B194Y
779;SSN;SRFNNI85P54F848P
784;SSN;VNTPRR47B64H780L
789;SSN;FOXPTZ54P41M381B
794;SSN;SBLBRT33E52G532X
799;SSN;CTNNTT51M12E678R
804;SSN;TRTGMR27L59H449N
809;SSN;PSLPNL86B66L056T
814;SSN;PRGLNA84E23L533L
819;SSN;FRVCLD19L41I271I
823;SSN;FRRCNT58M21C444O
827;SSN;LMGSNO35C21C922C
831;SSN;TLDGLM67T11H194M
835;SSN;PRSRST53B61G376H
839;SSN;DNZMRA73B01I607T
843;SSN;CNVRRA33H23D614N
847;SSN;LBNRFL92R55C199R
851;SSN;SCRGRL95T16B485E
854;SSN;FNZPRI86S65E139I
857;SSN;PDRFDC32A26G457O
860;SSN;TMSLRT38C22C174R
