:ID;:LABEL;value
563;Phone;393889135385
568;Phone;393801818016
573;Phone;393762066475
578;Phone;393822440962
583;Phone;393892217883
588;Phone;393890742530
593;Phone;393877677239
598;Phone;393796700612
603;Phone;393785735844
608;Phone;393807329738
613;Phone;393848812365
618;Phone;393771098882
623;Phone;393806740550
628;Phone;393779172246
633;Phone;393868928839
638;Phone;393893518175
643;Phone;393813771718
648;Phone;393857606571
653;Phone;393803796427
658;Phone;393808414803
663;Phone;393845745739
668;Phone;393880165544
673;Phone;393785638585
678;Phone;393816485087
683;Phone;393808003231
688;Phone;393820747452
693;Phone;393861224867
698;Phone;393866200330
703;Phone;393801730383
708;Phone;393861852381
713;Phone;393747962690
718;Phone;393806709821
723;Phone;393819975005
728;Phone;393775997056
733;Phone;393891303543
738;Phone;393891489114
743;Phone;393844766042
748;Phone;393782531494
753;Phone;393864320481
758;Phone;393837895343
763;Phone;393789264455
768;Phone;393742515934
773;Phone;393862457951
778;Phone;393805551679
783;Phone;393753393870
788;Phone;393759944893
793;Phone;393741864485
798;Phone;393761791728
803;Phone;393794839905
808;Phone;393823329935
813;Phone;393827790055
818;Phone;393806169475
